,filename,x1,x2,smiles1,smiles2,components,Mole fraction,"Temperature, K","Pressure, kPa","Excess molar enthalpy (molar enthalpy of mixing), kJ/mol","Excess molar enthalpy (molar enthalpy of mixing), kJ/mol_std"
1410366,je700308j,1-nonanol,cyclopentane,CCCCCCCCCO,C1CCCC1,1-nonanol__cyclopentane,0.171,298.15,101.0,0.1748,0.000874
1410367,je700308j,1-nonanol,cyclopentane,CCCCCCCCCO,C1CCCC1,1-nonanol__cyclopentane,0.316,298.15,101.0,0.2978,0.001489
1410368,je700308j,1-nonanol,cyclopentane,CCCCCCCCCO,C1CCCC1,1-nonanol__cyclopentane,0.442,298.15,101.0,0.3808,0.001904
1410369,je700308j,1-nonanol,cyclopentane,CCCCCCCCCO,C1CCCC1,1-nonanol__cyclopentane,0.552,298.15,101.0,0.421,0.002105
1410370,je700308j,1-nonanol,cyclopentane,CCCCCCCCCO,C1CCCC1,1-nonanol__cyclopentane,0.649,298.15,101.0,0.4337,0.0021685
1410371,je700308j,1-nonanol,cyclopentane,CCCCCCCCCO,C1CCCC1,1-nonanol__cyclopentane,0.735,298.15,101.0,0.4262,0.002131
1410372,je700308j,1-nonanol,cyclopentane,CCCCCCCCCO,C1CCCC1,1-nonanol__cyclopentane,0.812,298.15,101.0,0.4027,0.0020135
1410373,je700308j,1-nonanol,cyclopentane,CCCCCCCCCO,C1CCCC1,1-nonanol__cyclopentane,0.881,298.15,101.0,0.3606,0.001803
1410374,je700308j,1-nonanol,cyclopentane,CCCCCCCCCO,C1CCCC1,1-nonanol__cyclopentane,0.943,298.15,101.0,0.293,0.001465
1410375,je700308j,1-nonanol,cyclopentane,CCCCCCCCCO,C1CCCC1,1-nonanol__cyclopentane,0.972,298.15,101.0,0.2291,0.0011455
1435214,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.1291,303.15,101.0,0.542853,0.00542853
1435215,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.2383,303.15,101.0,0.634022,0.00634022
1435216,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.332,303.15,101.0,0.661968,0.00661968
1435217,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.4132,303.15,101.0,0.658971,0.00658971
1435218,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.4842,303.15,101.0,0.638973,0.00638973
1435219,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.5469,303.15,101.0,0.61139,0.0061139
1435220,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.6026,303.15,101.0,0.577327,0.00577327
1435221,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.6525,303.15,101.0,0.541007,0.00541007
1435222,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.6974,303.15,101.0,0.500502,0.00500502
1435223,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.738,303.15,101.0,0.46121,0.0046121
1435224,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.7749,303.15,101.0,0.418262,0.00418262
1435225,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.8086,303.15,101.0,0.375681,0.00375681
1435226,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.8395,303.15,101.0,0.333464,0.00333464
1435227,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.8679,303.15,101.0,0.288602,0.00288602
1435228,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.8942,303.15,101.0,0.243575,0.00243575
1435229,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.9185,303.15,101.0,0.197762,0.00197762
1435230,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.941,303.15,101.0,0.149361,0.00149361
1435231,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.962,303.15,101.0,0.100528,0.00100528
1435232,je7005743,ethanol,"2,2,4-trimethylpentane",CCO,CC(C)CC(C)(C)C,"ethanol__2,2,4-trimethylpentane",0.9817,303.15,101.0,0.050063,0.00050063
1498639,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.03632,298.15,101.0,0.323,0.001
1498640,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.0645,298.15,101.0,0.427,0.001
1498641,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.11819,298.15,101.0,0.537,0.001
1498642,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.15683,298.15,101.0,0.575,0.001
1498643,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.20312,298.15,101.0,0.637,0.001
1498644,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.24881,298.15,101.0,0.662,0.001
1498645,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.29898,298.15,101.0,0.682,0.001
1498646,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.34501,298.15,101.0,0.687,0.001
1498647,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.40282,298.15,101.0,0.68,0.001
1498648,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.44991,298.15,101.0,0.668,0.001
1498649,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.50289,298.15,101.0,0.635,0.001
1498650,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.60341,298.15,101.0,0.561,0.001
1498651,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.69876,298.15,101.0,0.47,0.001
1498652,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.79786,298.15,101.0,0.342,0.001
1498653,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.90052,298.15,101.0,0.182,0.001
1498654,je8004613,1-butanol,octane,CCCCO,CCCCCCCC,1-butanol__octane,0.94925,298.15,101.0,0.094,0.001
1518958,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.0794,298.15,101.0,0.494,0.00494
1518959,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.1401,298.15,101.0,0.604,0.00604
1518960,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.2595,298.15,101.0,0.711,0.00711
1518961,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.3588,298.15,101.0,0.727,0.00727
1518962,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.441,298.15,101.0,0.723,0.00723
1518963,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.5192,298.15,101.0,0.69,0.0069
1518964,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.5829,298.15,101.0,0.646,0.00646
1518965,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.7046,298.15,101.0,0.539,0.00539
1518966,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.7517,298.15,101.0,0.488,0.00488
1518967,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.7992,298.15,101.0,0.419,0.00419
1518968,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.8361,298.15,101.0,0.36,0.0036
1518969,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.878,298.15,101.0,0.282,0.00282
1518970,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.911,298.15,101.0,0.218,0.00218
1518971,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.9469,298.15,101.0,0.139,0.00139
1518972,je8007606,1-propanol,nonane,CCCO,CCCCCCCCC,1-propanol__nonane,0.9689,298.15,101.0,0.086,0.00086
1539680,je900077g,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.101,308.15,101.0,0.57,0.005
1539681,je900077g,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.204,308.15,101.0,1.05,0.005
1539682,je900077g,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.288,308.15,101.0,1.333,0.005
1539683,je900077g,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.408,308.15,101.0,1.565,0.005
1539684,je900077g,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.506,308.15,101.0,1.62,0.005
1539685,je900077g,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.606,308.15,101.0,1.574,0.005
1539686,je900077g,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.705,308.15,101.0,1.435,0.005
1539687,je900077g,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.803,308.15,101.0,1.15,0.005
1539688,je900077g,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.9,308.15,101.0,0.695,0.005
1539689,je900077g,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.101,308.15,101.0,0.157,0.005
1539690,je900077g,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.2,308.15,101.0,0.294,0.005
1539691,je900077g,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.3,308.15,101.0,0.412,0.005
1539692,je900077g,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.4,308.15,101.0,0.49,0.005
1539693,je900077g,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.499,308.15,101.0,0.526,0.005
1539694,je900077g,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.606,308.15,101.0,0.519,0.005
1539695,je900077g,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.699,308.15,101.0,0.461,0.005
1539696,je900077g,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.8,308.15,101.0,0.355,0.005
1539697,je900077g,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.9,308.15,101.0,0.198,0.005
1539698,je900077g,"1,4-dioxane",tetrahydropyran,C1COCCO1,C1CCOCC1,"1,4-dioxane__tetrahydropyran",0.104,308.15,101.0,0.149,0.005
1539699,je900077g,"1,4-dioxane",tetrahydropyran,C1COCCO1,C1CCOCC1,"1,4-dioxane__tetrahydropyran",0.201,308.15,101.0,0.249,0.005
1539700,je900077g,"1,4-dioxane",tetrahydropyran,C1COCCO1,C1CCOCC1,"1,4-dioxane__tetrahydropyran",0.299,308.15,101.0,0.315,0.005
1539701,je900077g,"1,4-dioxane",tetrahydropyran,C1COCCO1,C1CCOCC1,"1,4-dioxane__tetrahydropyran",0.398,308.15,101.0,0.352,0.005
1539702,je900077g,"1,4-dioxane",tetrahydropyran,C1COCCO1,C1CCOCC1,"1,4-dioxane__tetrahydropyran",0.497,308.15,101.0,0.361,0.005
1539703,je900077g,"1,4-dioxane",tetrahydropyran,C1COCCO1,C1CCOCC1,"1,4-dioxane__tetrahydropyran",0.612,308.15,101.0,0.342,0.005
1539704,je900077g,"1,4-dioxane",tetrahydropyran,C1COCCO1,C1CCOCC1,"1,4-dioxane__tetrahydropyran",0.716,308.15,101.0,0.296,0.005
1539705,je900077g,"1,4-dioxane",tetrahydropyran,C1COCCO1,C1CCOCC1,"1,4-dioxane__tetrahydropyran",0.8,308.15,101.0,0.235,0.005
1539706,je900077g,"1,4-dioxane",tetrahydropyran,C1COCCO1,C1CCOCC1,"1,4-dioxane__tetrahydropyran",0.9,308.15,101.0,0.135,0.005
1545126,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.0212,303.15,101.0,0.010048,0.00010048
1545127,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.0437,303.15,101.0,0.021906,0.00021906
1545128,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.0676,303.15,101.0,0.037741,0.00037741
1545129,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.0931,303.15,101.0,0.057098,0.00057098
1545130,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.1204,303.15,101.0,0.079274,0.00079274
1545131,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.1497,303.15,101.0,0.105006,0.00105006
1545132,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.1811,303.15,101.0,0.134259,0.00134259
1545133,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.215,303.15,101.0,0.16678,0.0016678
1545134,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.2516,303.15,101.0,0.201984,0.00201984
1545135,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.2912,303.15,101.0,0.240109,0.00240109
1545136,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.3343,303.15,101.0,0.276573,0.00276573
1545137,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.3813,303.15,101.0,0.318279,0.00318279
1545138,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.4328,303.15,101.0,0.359941,0.00359941
1545139,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.4894,303.15,101.0,0.400777,0.00400777
1545140,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.5521,303.15,101.0,0.43413,0.0043413
1545141,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.6217,303.15,101.0,0.460345,0.00460345
1545142,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.6995,303.15,101.0,0.470996,0.00470996
1545143,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.7871,303.15,101.0,0.441139,0.00441139
1545144,je9001416,ethanol,isopropyl ether,CCO,CC(C)OC(C)C,ethanol__isopropyl ether,0.8864,303.15,101.0,0.327487,0.00327487
1545193,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.0577,303.15,101.0,0.038985,0.00038985
1545194,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.1144,303.15,101.0,0.074367,0.00074367
1545195,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.1702,303.15,101.0,0.105905,0.00105905
1545196,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.2252,303.15,101.0,0.132161,0.00132161
1545197,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.2793,303.15,101.0,0.154011,0.00154011
1545198,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.3326,303.15,101.0,0.171411,0.00171411
1545199,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.385,303.15,101.0,0.184701,0.00184701
1545200,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.4367,303.15,101.0,0.192864,0.00192864
1545201,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.4875,303.15,101.0,0.197047,0.00197047
1545202,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.5376,303.15,101.0,0.197589,0.00197589
1545203,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.587,303.15,101.0,0.193209,0.00193209
1545204,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.6356,303.15,101.0,0.185485,0.00185485
1545205,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.6835,303.15,101.0,0.173749,0.00173749
1545206,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.7307,303.15,101.0,0.158983,0.00158983
1545207,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.7772,303.15,101.0,0.141119,0.00141119
1545208,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.823,303.15,101.0,0.118744,0.00118744
1545209,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.8682,303.15,101.0,0.093364,0.00093364
1545210,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.9128,303.15,101.0,0.065084,0.00065084
1545211,je9001416,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.9567,303.15,101.0,0.033243,0.00033243
1560364,je900347f,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.101,308.15,101.0,0.157,0.005
1560365,je900347f,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.2,308.15,101.0,0.294,0.005
1560366,je900347f,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.3,308.15,101.0,0.412,0.005
1560367,je900347f,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.4,308.15,101.0,0.49,0.005
1560368,je900347f,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.499,308.15,101.0,0.526,0.005
1560369,je900347f,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.606,308.15,101.0,0.519,0.005
1560370,je900347f,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.699,308.15,101.0,0.461,0.005
1560371,je900347f,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.8,308.15,101.0,0.355,0.005
1560372,je900347f,cyclohexane,tetrahydropyran,C1CCCCC1,C1CCOCC1,cyclohexane__tetrahydropyran,0.9,308.15,101.0,0.198,0.005
1562077,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.0501,288.2,101.3,0.397,0.00397
1562078,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.1004,288.2,101.3,0.702,0.00702
1562079,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.1491,288.2,101.3,0.974,0.00974
1562080,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.1995,288.2,101.3,1.178,0.01178
1562081,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.2507,288.2,101.3,1.329,0.01329
1562082,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.2985,288.2,101.3,1.454,0.01454
1562083,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.3517,288.2,101.3,1.564,0.01564
1562084,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.399,288.2,101.3,1.63,0.0163
1562085,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.4509,288.2,101.3,1.676,0.01676
1562086,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.4985,288.2,101.3,1.7,0.017
1562087,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.5503,288.2,101.3,1.692,0.01692
1562088,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.6013,288.2,101.3,1.653,0.01653
1562089,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.6504,288.2,101.3,1.588,0.01588
1562090,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.6967,288.2,101.3,1.503,0.01503
1562091,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.7465,288.2,101.3,1.371,0.01371
1562092,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.8002,288.2,101.3,1.188,0.01188
1562093,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.8497,288.2,101.3,0.972,0.00972
1562094,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.9027,288.2,101.3,0.688,0.00688
1562095,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.9498,288.2,101.3,0.375,0.00375
1562096,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.0501,298.2,101.3,0.423,0.00423
1562097,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.1004,298.2,101.3,0.775,0.00775
1562098,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.1491,298.2,101.3,1.033,0.01033
1562099,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.1995,298.2,101.3,1.261,0.01261
1562100,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.2507,298.2,101.3,1.446,0.01446
1562101,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.2985,298.2,101.3,1.586,0.01586
1562102,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.3517,298.2,101.3,1.701,0.01701
1562103,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.399,298.2,101.3,1.778,0.01778
1562104,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.4509,298.2,101.3,1.821,0.01821
1562105,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.4985,298.2,101.3,1.848,0.01848
1562106,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.5503,298.2,101.3,1.828,0.01828
1562107,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.6013,298.2,101.3,1.789,0.01789
1562108,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.6504,298.2,101.3,1.716,0.01716
1562109,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.6967,298.2,101.3,1.613,0.01613
1562110,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.7465,298.2,101.3,1.473,0.01473
1562111,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.8002,298.2,101.3,1.265,0.01265
1562112,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.8497,298.2,101.3,1.014,0.01014
1562113,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.9027,298.2,101.3,0.721,0.00721
1562114,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.9498,298.2,101.3,0.396,0.00396
1562115,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.0501,313.2,101.3,0.476,0.00476
1562116,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.1004,313.2,101.3,0.859,0.00859
1562117,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.1491,313.2,101.3,1.168,0.01168
1562118,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.1995,313.2,101.3,1.41,0.0141
1562119,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.2507,313.2,101.3,1.62,0.0162
1562120,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.2985,313.2,101.3,1.78,0.0178
1562121,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.3517,313.2,101.3,1.898,0.01898
1562122,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.399,313.2,101.3,1.981,0.01981
1562123,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.4509,313.2,101.3,2.032,0.02032
1562124,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.4985,313.2,101.3,2.045,0.02045
1562125,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.5503,313.2,101.3,2.031,0.02031
1562126,je9003806,ethanol,methyl alcohol,CCO,CO,ethanol__methanol,0.6013,313.2,101.3,1.962,0.01962
