,filename,x1,x2,smiles1,smiles2,components,Mole fraction,"Speed of sound, m/s","Speed of sound, m/s_std"
1628876,je901020a,"1,4-dimethylbenzene",cyclooctane,Cc1ccc(C)cc1,C1CCCCCCC1,"1,4-dimethylbenzene__cyclooctane",0,1310,1
1628877,je901020a,"1,4-dimethylbenzene",cyclooctane,Cc1ccc(C)cc1,C1CCCCCCC1,"1,4-dimethylbenzene__cyclooctane",0.0534,1312,1
1628878,je901020a,"1,4-dimethylbenzene",cyclooctane,Cc1ccc(C)cc1,C1CCCCCCC1,"1,4-dimethylbenzene__cyclooctane",0.1004,1314,1
1628879,je901020a,"1,4-dimethylbenzene",cyclooctane,Cc1ccc(C)cc1,C1CCCCCCC1,"1,4-dimethylbenzene__cyclooctane",0.2025,1319,1
1628880,je901020a,"1,4-dimethylbenzene",cyclooctane,Cc1ccc(C)cc1,C1CCCCCCC1,"1,4-dimethylbenzene__cyclooctane",0.303,1325,1
1628881,je901020a,"1,4-dimethylbenzene",cyclooctane,Cc1ccc(C)cc1,C1CCCCCCC1,"1,4-dimethylbenzene__cyclooctane",0.402,1332,1
1628882,je901020a,"1,4-dimethylbenzene",cyclooctane,Cc1ccc(C)cc1,C1CCCCCCC1,"1,4-dimethylbenzene__cyclooctane",0.4986,1339,1
1628883,je901020a,"1,4-dimethylbenzene",cyclooctane,Cc1ccc(C)cc1,C1CCCCCCC1,"1,4-dimethylbenzene__cyclooctane",0.599,1348,1
1628884,je901020a,"1,4-dimethylbenzene",cyclooctane,Cc1ccc(C)cc1,C1CCCCCCC1,"1,4-dimethylbenzene__cyclooctane",0.6981,1357,1
1628885,je901020a,"1,4-dimethylbenzene",cyclooctane,Cc1ccc(C)cc1,C1CCCCCCC1,"1,4-dimethylbenzene__cyclooctane",0.7968,1367,1
1628886,je901020a,"1,4-dimethylbenzene",cyclooctane,Cc1ccc(C)cc1,C1CCCCCCC1,"1,4-dimethylbenzene__cyclooctane",0.8926,1377,1
1628887,je901020a,"1,4-dimethylbenzene",cyclooctane,Cc1ccc(C)cc1,C1CCCCCCC1,"1,4-dimethylbenzene__cyclooctane",0.9504,1384,1
1628888,je901020a,"1,4-dimethylbenzene",cyclooctane,Cc1ccc(C)cc1,C1CCCCCCC1,"1,4-dimethylbenzene__cyclooctane",1,1391,1
1628941,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0,1336,1
1628942,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.0496,1338,1
1628943,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.1026,1339,1
1628944,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.2035,1341,1
1628945,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.307,1345,1
1628946,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.4062,1349,1
1628947,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.5042,1354,1
1628948,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.598,1359,1
1628949,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.696,1366,1
1628950,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.8308,1376,1
1628951,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.8926,1381,1
1628952,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.9484,1386,1
1628953,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",1,1391,1
1628954,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0,1277,1
1628955,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.0517,1277,1
1628956,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.0872,1278,1
1628957,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.1842,1280,1
1628958,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.2935,1283,1
1628959,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.3891,1287,1
1628960,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.4882,1291,1
1628961,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.5857,1296,1
1628962,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.6847,1302,1
1628963,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.791,1309,1
1628964,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.8911,1317,1
1628965,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",0.939,1321,1
1628966,je901020a,"1,3,5-trimethylbenzene",cyclooctane,Cc1cc(C)cc(C)c1,C1CCCCCCC1,"1,3,5-trimethylbenzene__cyclooctane",1,1325,1
1633169,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0,1496.7,0.5
1633170,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.005,1521.8,0.5
1633171,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.0075,1536,0.5
1633172,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.0124,1552.6,0.5
1633173,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.0249,1538.3,0.5
1633174,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.0502,1506.7,0.5
1633175,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.0748,1481.8,0.5
1633176,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.1187,1455.1,0.5
1633177,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.1486,1442.7,0.5
1633178,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.1993,1424.9,0.5
1633179,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.2969,1398.2,0.5
1633180,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.4011,1376,0.5
1633181,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.4975,1361.8,0.5
1633182,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.5981,1346.7,0.5
1633183,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.7004,1335.5,0.5
1633184,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.7937,1323.4,0.5
1633185,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,0.9107,1313.2,0.5
1633186,je901072c,2-butoxyethanol,water,CCCCOCCO,O,2-butoxyethanol__water,1,1308.7,0.5
1633289,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0,1496.7,0.5
1633290,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.0048,1524.3,0.5
1633291,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.0075,1533.3,0.5
1633292,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.0124,1554,0.5
1633293,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.0356,1608.2,0.5
1633294,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.0502,1651.8,0.5
1633295,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.0748,1665.5,0.5
1633296,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.0998,1655.5,0.5
1633297,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.15,1603.8,0.5
1633298,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.1996,1550.5,0.5
1633299,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.3008,1469.5,0.5
1633300,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.4062,1408.2,0.5
1633301,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.5031,1372.3,0.5
1633302,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.6025,1346,0.5
1633303,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.7027,1334,0.5
1633304,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.8052,1306,0.5
1633305,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",0.9035,1294.4,0.5
1633306,je901072c,"2,5,8-trioxanonane",water,COCCOCCOC,O,"2,5,8-trioxanonane__water",1,1278.4,0.5
1634140,je9010882,2-ethyl-1-hexanol,"1,2-ethanediol",CCCCC(CC)CO,OCCO,2-ethyl-1-hexanol__ethylene glycol,0,1318.44,1
1634141,je9010882,2-ethyl-1-hexanol,"1,2-ethanediol",CCCCC(CC)CO,OCCO,2-ethyl-1-hexanol__ethylene glycol,0.1858,1334.24,1
1634142,je9010882,2-ethyl-1-hexanol,"1,2-ethanediol",CCCCC(CC)CO,OCCO,2-ethyl-1-hexanol__ethylene glycol,0.2952,1345.46,1
1634143,je9010882,2-ethyl-1-hexanol,"1,2-ethanediol",CCCCC(CC)CO,OCCO,2-ethyl-1-hexanol__ethylene glycol,0.4043,1358.81,1
1634144,je9010882,2-ethyl-1-hexanol,"1,2-ethanediol",CCCCC(CC)CO,OCCO,2-ethyl-1-hexanol__ethylene glycol,0.4914,1372.36,1
1634145,je9010882,2-ethyl-1-hexanol,"1,2-ethanediol",CCCCC(CC)CO,OCCO,2-ethyl-1-hexanol__ethylene glycol,0.599,1394.88,1
1634146,je9010882,2-ethyl-1-hexanol,"1,2-ethanediol",CCCCC(CC)CO,OCCO,2-ethyl-1-hexanol__ethylene glycol,0.6996,1423.5,1
1634147,je9010882,2-ethyl-1-hexanol,"1,2-ethanediol",CCCCC(CC)CO,OCCO,2-ethyl-1-hexanol__ethylene glycol,0.7985,1468.15,1
1634148,je9010882,2-ethyl-1-hexanol,"1,2-ethanediol",CCCCC(CC)CO,OCCO,2-ethyl-1-hexanol__ethylene glycol,0.9,1539.42,1
1634149,je9010882,2-ethyl-1-hexanol,"1,2-ethanediol",CCCCC(CC)CO,OCCO,2-ethyl-1-hexanol__ethylene glycol,1,1655.24,1
1634163,je9010882,"1,2-ethanediol",1-heptanol,OCCO,CCCCCCCO,ethylene glycol__1-heptanol,0,1326.99,1
1634164,je9010882,"1,2-ethanediol",1-heptanol,OCCO,CCCCCCCO,ethylene glycol__1-heptanol,0.0668,1330.32,1
1634165,je9010882,"1,2-ethanediol",1-heptanol,OCCO,CCCCCCCO,ethylene glycol__1-heptanol,0.2007,1339.22,1
1634166,je9010882,"1,2-ethanediol",1-heptanol,OCCO,CCCCCCCO,ethylene glycol__1-heptanol,0.2946,1346.86,1
1634167,je9010882,"1,2-ethanediol",1-heptanol,OCCO,CCCCCCCO,ethylene glycol__1-heptanol,0.4022,1359.63,1
1634168,je9010882,"1,2-ethanediol",1-heptanol,OCCO,CCCCCCCO,ethylene glycol__1-heptanol,0.4834,1371.62,1
1634169,je9010882,"1,2-ethanediol",1-heptanol,OCCO,CCCCCCCO,ethylene glycol__1-heptanol,0.5508,1384.31,1
1634170,je9010882,"1,2-ethanediol",1-heptanol,OCCO,CCCCCCCO,ethylene glycol__1-heptanol,0.6087,1398.52,1
1634171,je9010882,"1,2-ethanediol",1-heptanol,OCCO,CCCCCCCO,ethylene glycol__1-heptanol,0.6766,1418.17,1
1634172,je9010882,"1,2-ethanediol",1-heptanol,OCCO,CCCCCCCO,ethylene glycol__1-heptanol,0.7988,1470.79,1
1634173,je9010882,"1,2-ethanediol",1-heptanol,OCCO,CCCCCCCO,ethylene glycol__1-heptanol,0.894,1537.95,1
1634174,je9010882,"1,2-ethanediol",1-heptanol,OCCO,CCCCCCCO,ethylene glycol__1-heptanol,1,1655.24,1
1634185,je9010882,ethanol,"1,2-ethanediol",CCO,OCCO,ethanol__ethylene glycol,0,1142.02,1
1634186,je9010882,ethanol,"1,2-ethanediol",CCO,OCCO,ethanol__ethylene glycol,0.10022,1187.52,1
1634187,je9010882,ethanol,"1,2-ethanediol",CCO,OCCO,ethanol__ethylene glycol,0.19799,1231.67,1
1634188,je9010882,ethanol,"1,2-ethanediol",CCO,OCCO,ethanol__ethylene glycol,0.3014,1279.7,1
1634189,je9010882,ethanol,"1,2-ethanediol",CCO,OCCO,ethanol__ethylene glycol,0.39979,1328.01,1
1634190,je9010882,ethanol,"1,2-ethanediol",CCO,OCCO,ethanol__ethylene glycol,0.49443,1374.94,1
1634191,je9010882,ethanol,"1,2-ethanediol",CCO,OCCO,ethanol__ethylene glycol,0.64283,1454.54,1
1634192,je9010882,ethanol,"1,2-ethanediol",CCO,OCCO,ethanol__ethylene glycol,0.74988,1513.44,1
1634193,je9010882,ethanol,"1,2-ethanediol",CCO,OCCO,ethanol__ethylene glycol,0.84978,1569.53,1
1634194,je9010882,ethanol,"1,2-ethanediol",CCO,OCCO,ethanol__ethylene glycol,1,1654.38,1
1662323,j.tca.2005.10.008,isopropyl ether,hexane,CC(C)OC(C)C,CCCCCC,isopropyl ether__hexane,0,1052.9,1.57935
1662324,j.tca.2005.10.008,isopropyl ether,hexane,CC(C)OC(C)C,CCCCCC,isopropyl ether__hexane,0.1305,1039.2,1.5588
1662325,j.tca.2005.10.008,isopropyl ether,hexane,CC(C)OC(C)C,CCCCCC,isopropyl ether__hexane,0.2555,1027.5,1.54125
1662326,j.tca.2005.10.008,isopropyl ether,hexane,CC(C)OC(C)C,CCCCCC,isopropyl ether__hexane,0.392,1016,1.524
1662327,j.tca.2005.10.008,isopropyl ether,hexane,CC(C)OC(C)C,CCCCCC,isopropyl ether__hexane,0.4661,1009.9,1.51485
1662328,j.tca.2005.10.008,isopropyl ether,hexane,CC(C)OC(C)C,CCCCCC,isopropyl ether__hexane,0.5633,1002.6,1.5039
1662329,j.tca.2005.10.008,isopropyl ether,hexane,CC(C)OC(C)C,CCCCCC,isopropyl ether__hexane,0.605,999.6,1.4994
1662330,j.tca.2005.10.008,isopropyl ether,hexane,CC(C)OC(C)C,CCCCCC,isopropyl ether__hexane,0.7173,992.4,1.4886
1662331,j.tca.2005.10.008,isopropyl ether,hexane,CC(C)OC(C)C,CCCCCC,isopropyl ether__hexane,0.846,984.4,1.4766
1662332,j.tca.2005.10.008,isopropyl ether,hexane,CC(C)OC(C)C,CCCCCC,isopropyl ether__hexane,1,974.9,1.46235
1662351,j.tca.2005.10.008,isopropyl ether,heptane,CC(C)OC(C)C,CCCCCCC,isopropyl ether__heptane,0,1110.5,1.66575
1662352,j.tca.2005.10.008,isopropyl ether,heptane,CC(C)OC(C)C,CCCCCCC,isopropyl ether__heptane,0.1462,1090.7,1.63605
1662353,j.tca.2005.10.008,isopropyl ether,heptane,CC(C)OC(C)C,CCCCCCC,isopropyl ether__heptane,0.2667,1072.8,1.6092
1662354,j.tca.2005.10.008,isopropyl ether,heptane,CC(C)OC(C)C,CCCCCCC,isopropyl ether__heptane,0.4165,1050.6,1.5759
1662355,j.tca.2005.10.008,isopropyl ether,heptane,CC(C)OC(C)C,CCCCCCC,isopropyl ether__heptane,0.4774,1041.8,1.5627
1662356,j.tca.2005.10.008,isopropyl ether,heptane,CC(C)OC(C)C,CCCCCCC,isopropyl ether__heptane,0.5331,1033.9,1.55085
1662357,j.tca.2005.10.008,isopropyl ether,heptane,CC(C)OC(C)C,CCCCCCC,isopropyl ether__heptane,0.6068,1023.9,1.53585
1662358,j.tca.2005.10.008,isopropyl ether,heptane,CC(C)OC(C)C,CCCCCCC,isopropyl ether__heptane,0.7371,1006.9,1.51035
1662359,j.tca.2005.10.008,isopropyl ether,heptane,CC(C)OC(C)C,CCCCCCC,isopropyl ether__heptane,0.8642,991.3,1.48695
1662360,j.tca.2005.10.008,isopropyl ether,heptane,CC(C)OC(C)C,CCCCCCC,isopropyl ether__heptane,1,974.9,1.46235
1662379,j.tca.2005.10.008,isopropyl ether,octane,CC(C)OC(C)C,CCCCCCCC,isopropyl ether__octane,0,1152,1.728
1662380,j.tca.2005.10.008,isopropyl ether,octane,CC(C)OC(C)C,CCCCCCCC,isopropyl ether__octane,0.165,1125.5,1.68825
1662381,j.tca.2005.10.008,isopropyl ether,octane,CC(C)OC(C)C,CCCCCCCC,isopropyl ether__octane,0.2501,1112.3,1.66845
1662382,j.tca.2005.10.008,isopropyl ether,octane,CC(C)OC(C)C,CCCCCCCC,isopropyl ether__octane,0.3816,1090.5,1.63575
1662383,j.tca.2005.10.008,isopropyl ether,octane,CC(C)OC(C)C,CCCCCCCC,isopropyl ether__octane,0.4395,1080.3,1.62045
1662384,j.tca.2005.10.008,isopropyl ether,octane,CC(C)OC(C)C,CCCCCCCC,isopropyl ether__octane,0.4911,1071.7,1.60755
1662385,j.tca.2005.10.008,isopropyl ether,octane,CC(C)OC(C)C,CCCCCCCC,isopropyl ether__octane,0.6217,1048.3,1.57245
1662386,j.tca.2005.10.008,isopropyl ether,octane,CC(C)OC(C)C,CCCCCCCC,isopropyl ether__octane,0.7805,1018.9,1.52835
1662387,j.tca.2005.10.008,isopropyl ether,octane,CC(C)OC(C)C,CCCCCCCC,isopropyl ether__octane,0.8706,1000.4,1.5006
1662388,j.tca.2005.10.008,isopropyl ether,octane,CC(C)OC(C)C,CCCCCCCC,isopropyl ether__octane,1,974.9,1.46235
1662407,j.tca.2005.10.008,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0,1060.8,1.5912
1662408,j.tca.2005.10.008,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.1561,1047.6,1.5714
1662409,j.tca.2005.10.008,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.2397,1040.4,1.5606
1662410,j.tca.2005.10.008,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.3083,1034.5,1.55175
1662411,j.tca.2005.10.008,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.4565,1022.6,1.5339
1662412,j.tca.2005.10.008,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.4804,1019.7,1.52955
1662413,j.tca.2005.10.008,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.6222,1007.5,1.51125
1662414,j.tca.2005.10.008,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.8133,991.1,1.48665
1662415,j.tca.2005.10.008,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",0.8775,985.6,1.4784
1662416,j.tca.2005.10.008,isopropyl ether,"2,2,4-trimethylpentane",CC(C)OC(C)C,CC(C)CC(C)(C)C,"isopropyl ether__2,2,4-trimethylpentane",1,974.9,1.46235
1662433,j.tca.2005.10.008,benzene,isopropyl ether,c1ccccc1,CC(C)OC(C)C,benzene__isopropyl ether,0,1275.5,1.91325
1662434,j.tca.2005.10.008,benzene,isopropyl ether,c1ccccc1,CC(C)OC(C)C,benzene__isopropyl ether,0.0962,1232.1,1.84815
1662435,j.tca.2005.10.008,benzene,isopropyl ether,c1ccccc1,CC(C)OC(C)C,benzene__isopropyl ether,0.1813,1201.5,1.80225
1662436,j.tca.2005.10.008,benzene,isopropyl ether,c1ccccc1,CC(C)OC(C)C,benzene__isopropyl ether,0.3084,1159.2,1.7388
1662437,j.tca.2005.10.008,benzene,isopropyl ether,c1ccccc1,CC(C)OC(C)C,benzene__isopropyl ether,0.3375,1148.4,1.7226
1662438,j.tca.2005.10.008,benzene,isopropyl ether,c1ccccc1,CC(C)OC(C)C,benzene__isopropyl ether,0.4703,1108.5,1.66275
1662439,j.tca.2005.10.008,benzene,isopropyl ether,c1ccccc1,CC(C)OC(C)C,benzene__isopropyl ether,0.6323,1064.1,1.59615
1662440,j.tca.2005.10.008,benzene,isopropyl ether,c1ccccc1,CC(C)OC(C)C,benzene__isopropyl ether,0.7927,1022.2,1.5333
1662441,j.tca.2005.10.008,benzene,isopropyl ether,c1ccccc1,CC(C)OC(C)C,benzene__isopropyl ether,1,974.9,1.46235
1662458,j.tca.2005.10.008,isopropyl ether,cyclohexane,CC(C)OC(C)C,C1CCCCC1,isopropyl ether__cyclohexane,0,1231,1.8465
1662459,j.tca.2005.10.008,isopropyl ether,cyclohexane,CC(C)OC(C)C,C1CCCCC1,isopropyl ether__cyclohexane,0.118,1187.4,1.7811
1662460,j.tca.2005.10.008,isopropyl ether,cyclohexane,CC(C)OC(C)C,C1CCCCC1,isopropyl ether__cyclohexane,0.2172,1157.7,1.73655
1662461,j.tca.2005.10.008,isopropyl ether,cyclohexane,CC(C)OC(C)C,C1CCCCC1,isopropyl ether__cyclohexane,0.357,1117.9,1.67685
1662462,j.tca.2005.10.008,isopropyl ether,cyclohexane,CC(C)OC(C)C,C1CCCCC1,isopropyl ether__cyclohexane,0.3972,1106.9,1.66035
1662463,j.tca.2005.10.008,isopropyl ether,cyclohexane,CC(C)OC(C)C,C1CCCCC1,isopropyl ether__cyclohexane,0.5029,1080.7,1.62105
1662464,j.tca.2005.10.008,isopropyl ether,cyclohexane,CC(C)OC(C)C,C1CCCCC1,isopropyl ether__cyclohexane,0.6777,1041.6,1.5624
1662465,j.tca.2005.10.008,isopropyl ether,cyclohexane,CC(C)OC(C)C,C1CCCCC1,isopropyl ether__cyclohexane,0.8199,1011.6,1.5174
1662466,j.tca.2005.10.008,isopropyl ether,cyclohexane,CC(C)OC(C)C,C1CCCCC1,isopropyl ether__cyclohexane,1,974.9,1.46235
1688123,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.0981,1054,1
1688124,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.1578,1067,1
1688125,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.1965,1075,1
1688126,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.2955,1093,1
1688127,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.3313,1099,1
1688128,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.3955,1110,1
1688129,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.4469,1118,1
1688130,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.4947,1126,1
1688131,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.5211,1130,1
1688132,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.5955,1143,1
1688133,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.6955,1161,1
1688134,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.7311,1168,1
1688135,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.7965,1181,1
1688136,j.tca.2010.03.028,hexane,tetrahydropyran,CCCCCC,C1CCOCC1,n-hexane__tetrahydropyran,0.8992,1203,1
1688165,j.tca.2010.03.028,tetrahydropyran,heptane,C1CCOCC1,CCCCCCC,tetrahydropyran__heptane,0.0833,1100,1
1688166,j.tca.2010.03.028,tetrahydropyran,heptane,C1CCOCC1,CCCCCCC,tetrahydropyran__heptane,0.1323,1107,1
1688167,j.tca.2010.03.028,tetrahydropyran,heptane,C1CCOCC1,CCCCCCC,tetrahydropyran__heptane,0.1977,1117,1
1688168,j.tca.2010.03.028,tetrahydropyran,heptane,C1CCOCC1,CCCCCCC,tetrahydropyran__heptane,0.2396,1127,1
1688169,j.tca.2010.03.028,tetrahydropyran,heptane,C1CCOCC1,CCCCCCC,tetrahydropyran__heptane,0.3245,1137,1
