;filename;Pure_Dens_Molecules;Bin_Dens_Mixtures;Pure_Hmol_Molecules;Bin_EME_Mixtures;Pure_Cpmol_Molecules;Bin_EMCp_Mixtures;Property_Score;nan_Count;Pure_Dens_Counts;Bin_Dens_Counts;Pure_Hmol_Counts;Bin_EME_Counts;Pure_Cpmol_Counts;Bin_EMCp_Counts;Component_Score;Aggregate_Score
1052;j.jct.2011.06.019;['nan'];['nan'];['nan'];['nan'];"[""'CCO'"", ""'CCCCCCC'""]";['nan'];1.0;-5.0;1;1;1;1;2;1;2.0;3.0
1054;j.jct.2013.08.033;['nan'];['nan'];['nan'];['nan'];"[""'CCCCO'"", ""'CCC(O)CO'""]";['nan'];1.0;-5.0;1;1;1;1;2;1;2.0;3.0
1051;j.jct.2008.10.010;['nan'];['nan'];['nan'];['nan'];"[""'CCC(C)(C)O'"", ""'OC1CCCC1'""]";['nan'];1.0;-5.0;1;1;1;1;2;1;2.0;3.0
992;s10765-011-1149-;"[""'CO'"", ""'OCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
1026;je049836y;['nan'];['nan'];['nan'];"[""'CCCCCCCCCC__COC(C)(C)C'"", ""'CCCCCO__CCCCCCCCCC'""]";['nan'];['nan'];1.0;-5.0;1;1;1;2;1;1;2.0;3.0
1045;j.fluid.2005.03.026;['nan'];['nan'];['nan'];['nan'];"[""'CCCCCCCCCC'"", ""'Cc1ccc(C)cc1'""]";['nan'];1.0;-5.0;1;1;1;1;2;1;2.0;3.0
995;s10765-013-1483-2;"[""'CCCO'"", ""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
997;cs.jced.5b00300;['nan'];['nan'];['nan'];"[""'CCC(C)(C)O__COC(C)(C)C'"", ""'CCC(C)O__COC(C)(C)C'""]";['nan'];['nan'];1.0;-5.0;1;1;1;2;1;1;2.0;3.0
617;je060137q;"[""'Cc1ccc(C)c(C)c1'"", ""'Cc1cc(C)cc(C)c1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
998;j.fluid.2004.12.013;['nan'];['nan'];['nan'];"[""'CCCCCCCCC__COC(C)(C)C'"", ""'CCCCCO__CCCCCCCCC'""]";['nan'];['nan'];1.0;-5.0;1;1;1;2;1;1;2.0;3.0
586;je050231r;"[""'c1ccccc1'"", ""'Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
999;j.fluid.2005.08.001;['nan'];['nan'];['nan'];"[""'CCO__CCCCCC'"", ""'CCCCO__CCCCCC'""]";['nan'];['nan'];1.0;-5.0;1;1;1;2;1;1;2.0;3.0
1002;j.fluid.2007.03.017;['nan'];['nan'];['nan'];"[""'CC(C)OC(C)C__Cc1ccccc1'"", ""'CC(C)OC(C)C__Cc1cccc(C)c1'""]";['nan'];['nan'];1.0;-5.0;1;1;1;2;1;1;2.0;3.0
1009;j.fluid.2012.01.007;['nan'];['nan'];['nan'];"[""'CCCCCO__C1CCCCC1'"", ""'CCCCCO__Cc1ccccc1'""]";['nan'];['nan'];1.0;-5.0;1;1;1;2;1;1;2.0;3.0
1010;j.fluid.2012.11.005;['nan'];['nan'];['nan'];"[""'CCCCCO__CCCCCC(C)C'"", ""'CCCCCO__CCCCCCC'""]";['nan'];['nan'];1.0;-5.0;1;1;1;2;1;1;2.0;3.0
1012;j.fluid.2014.10.016;['nan'];['nan'];['nan'];"[""'CC(C)CC(C)(C)C__CCCC(C)O'"", ""'CCCCCCC__CCCC(C)O'""]";['nan'];['nan'];1.0;-5.0;1;1;1;2;1;1;2.0;3.0
1019;j.jct.2010.10.002;['nan'];['nan'];['nan'];"[""'CCC(C)(C)C__C1CCOC1'"", ""'CC(C)C(C)C__C1CCOC1'""]";['nan'];['nan'];1.0;-5.0;1;1;1;2;1;1;2.0;3.0
1021;j.jct.2014.01.002;['nan'];['nan'];['nan'];"[""'CCCCCC__C1CCCCC1'"", ""'CCCCCO__CCCCCC'""]";['nan'];['nan'];1.0;-5.0;1;1;1;2;1;1;2.0;3.0
974;s10765-008-0399-8;"[""'OCCOCCO'"", ""'OCCOCCOCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
756;je300799f;"[""'CCCCCCC'"", ""'CCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
905;je800981d;"[""'CCO'"", ""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
966;je901065e;"[""'Cc1ccccc1'"", ""'c1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
699;je101361u;"[""'COCCOC'"", ""'COCCOCCOC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
702;je2000606;"[""'CO'"", ""'OCc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
703;je200111a;"[""'CC(C)CCO'"", ""'CCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
876;je8002699;"[""'CCc1ccccc1'"", ""'Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
717;je200600p;"[""'CO'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
718;je200609g;"[""'CC(C)O'"", ""'C1CCOC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
852;je7004374;"[""'CC(O)CO'"", ""'OCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
851;je700430g;"[""'CO'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
842;je700266n;"[""'c1ccccc1'"", ""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
833;je700126z;"[""'CCCCCC'"", ""'C1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
832;je700119;"[""'CCO'"", ""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
828;je700026d;"[""'COCCO'"", ""'COCCOC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
825;je6005778;"[""'CCC(O)CO'"", ""'CC(O)CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
745;je300557g;"[""'CO'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
795;je401036f;"[""'CCCCO'"", ""'CCC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
788;je400683g;"[""'CCO'"", ""'Cc1oc(C)cc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
786;je4006739;"[""'CCOCCO'"", ""'CCc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
785;je400659p;"[""'C1COCCO1'"", ""'OCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
774;je4003515;['nan'];"[""'CCO__O'"", ""'CCCO__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;2;1;1;1;1;2.0;3.0
773;je400214b;"[""'CCO'"", ""'CCCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
768;je301238f;"[""'CCOC(C)(C)C'"", ""'CCOC(C)(C)CC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
765;je301122r;"[""'CCc1ccccc1C'"", ""'Cc1ccc(C)c(C)c1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
763;je301082y;['nan'];"[""'CC(O)CCO__O'"", ""'OCCCCO__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;2;1;1;1;1;2.0;3.0
762;je300994y;"[""'CC(C)OC(C)C'"", ""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
701;je200030k;"[""'CCCCO'"", ""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
880;je800348s;"[""'CCCCCCCC'"", ""'CCCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
631;je060314n;"[""'CCCOCCC'"", ""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
881;je8003707;"[""'C1CCCCC1'"", ""'CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
961;je900969u;"[""'CC1CCCCC1'"", ""'CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
960;je900966r;['nan'];"[""'CCCO__O'"", ""'CC(C)O__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;2;1;1;1;1;2.0;3.0
957;je900864n;"[""'OCCCO'"", ""'OCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
638;je060441j;"[""'CO'"", ""'c1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
639;je0604479;"[""'CCCO'"", ""'CCCOCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
640;je060475r;"[""'c1ccccc1'"", ""'Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
955;je900812v;"[""'CC(C)CCO'"", ""'CCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
952;je900733j;"[""'CO'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
933;je9005129;"[""'CCCCO'"", ""'CCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
930;je900481e;"[""'CO'"", ""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
662;je100526j;"[""'c1ccccc1'"", ""'C1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
928;je900470r;"[""'CC(C)O'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
918;je900259b;"[""'C1CCCCC1'"", ""'COCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
672;je100704j;"[""'C1CCCCC1'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
910;je900048r;"[""'O'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
909;je900042q;"[""'CC(C)OC(C)C'"", ""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
903;je800972b;"[""'CCCO'"", ""'Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
687;je100967k;"[""'CCO'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
692;je1011828;"[""'CO'"", ""'CCCCOCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
693;je101197a;['nan'];"[""'C__CCCCC'"", ""'CC__CCCCC'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;2;1;1;1;1;2.0;3.0
694;je101250d;"[""'CCCCCCC'"", ""'CCC(C)(C)OC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
891;je8006138;"[""'C1CCCCC1'"", ""'CCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
890;je800594e;"[""'Cc1ccc(C)cc1'"", ""'CCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
835;je700145e;"[""'CCCCC(C)O'"", ""'CCCCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
535;j.tca.2012.01.013;"[""'CCCCO'"", ""'CCC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
148;j.fluid.2014.04.025;"[""'Cc1ccccc1'"", ""'COCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
57;j.fluid.2008.07.001;"[""'CC(C)CO'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
71;j.fluid.2010.08.010;"[""'CCCCCCO'"", ""'Cc1ccccc1C'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
192;j.fluid.2015.08.012;"[""'CCO'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
334;j.jct.2011.02.008;"[""'CCCCCCO'"", ""'C1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
68;j.fluid.2010.01.002;"[""'CO'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
332;j.jct.2011.01.005;"[""'CCCO'"", ""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
497;j.jct.2015.04.034;"[""'CCCO'"", ""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
457;j.jct.2013.11.027;"[""'C1COCCO1'"", ""'C1CCOC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
63;j.fluid.2009.07.010;"[""'CCO'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
110;j.fluid.2013.02.005;"[""'Cc1oc(C)cc1'"", ""'CC(C)OC(C)C'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
196;j.fluid.2015.11.009;"[""'CCCCO'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
60;j.fluid.2008.11.014;"[""'CCCO'"", ""'CC(C)OC(C)C'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
167;j.fluid.2014.12.029;"[""'CCCO'"", ""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
42;j.fluid.2007.10.010;"[""'CCCCCC'"", ""'CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
504;j.jct.2015.07.035;"[""'CC(O)c1ccccc1'"", ""'OC1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
376;j.jct.2012.04.026;"[""'CCCCCCC'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
54;j.fluid.2008.06.012;"[""'CCCCCC'"", ""'CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
120;j.fluid.2013.07.028;"[""'CCCCCC'"", ""'Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
52;j.fluid.2008.06.006;"[""'CC(C)OC(C)C'"", ""'C1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
456;j.jct.2013.11.026;"[""'O'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
377;j.jct.2012.05.005;"[""'C1COCCO1'"", ""'CCCCCC(C)C'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
318;j.jct.2010.07.014;"[""'CO'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
45;j.fluid.2008.01.010;"[""'CC(C)CO'"", ""'OCC(O)CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
98;j.fluid.2012.10.004;"[""'CCCCCC'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
164;j.fluid.2014.11.005;"[""'O'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
109;j.fluid.2013.02.003;"[""'CC(C)CO'"", ""'CC(C)(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
460;j.jct.2013.12.008;"[""'COc1ccccc1'"", ""'CCOc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
494;j.jct.2015.03.004;"[""'C1CCCCC1'"", ""'CCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
493;j.jct.2015.02.013;"[""'CCCO'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
93;j.fluid.2012.08.005;['nan'];"[""'o1cccc1__CCCCCC'"", ""'Cc1ccccc1__o1cccc1'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;2;1;1;1;1;2.0;3.0
367;j.jct.2012.02.036;"[""'CC(C)CO'"", ""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
364;j.jct.2012.02.023;"[""'CO'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
476;j.jct.2014.04.025;"[""'CCCCCCC'"", ""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
91;j.fluid.2012.07.032;"[""'O'"", ""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
362;j.jct.2012.01.023;"[""'CCO'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
361;j.jct.2012.01.022;"[""'CCCCCCO'"", ""'CCCCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
171;j.fluid.2015.03.027;"[""'CCCCCCC'"", ""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
99;j.fluid.2012.11.004;"[""'CCO'"", ""'CC(C)CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
354;j.jct.2011.10.028;"[""'CCCO'"", ""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
480;j.jct.2014.06.030;"[""'C1CCOCC1'"", ""'C1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
84;j.fluid.2011.12.007;"[""'CCCCCC'"", ""'C1CCOCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
468;j.jct.2014.02.005;"[""'Cc1ccccc1'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
485;j.jct.2014.09.009;"[""'CCO'"", ""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
348;j.jct.2011.09.007;"[""'CC(C)O'"", ""'CCCCCC(C)C'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
464;j.jct.2013.12.029;"[""'CCCCCCC'"", ""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
187;j.fluid.2015.07.017;"[""'CO'"", ""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
343;j.jct.2011.07.021;"[""'CCCCC(CC)CO'"", ""'C1COCCO1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
462;j.jct.2013.12.025;"[""'COc1ccccc1'"", ""'CCc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
342;j.jct.2011.07.018;"[""'CCCCCCO'"", ""'CCCCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
105;j.fluid.2013.01.022;"[""'CCOC(C)(C)C'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
341;j.jct.2011.07.008;['nan'];"[""'CCOCCO__O'"", ""'CCOCCOCCO__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;2;1;1;1;1;2.0;3.0
340;j.jct.2011.06.021;['nan'];"[""'CCO__CCCCCC(C)C'"", ""'CCO__Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;2;1;1;1;1;2.0;3.0
204;j.jct.2005.02.006;['nan'];"[""'C1CCCCC1__CCCCCCC'"", ""'C1CCCCC1__CCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;2;1;1;1;1;2.0;3.0
513;j.jct.2015.10.011;"[""'CCCCCC'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
365;j.jct.2012.02.027;"[""'O'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
291;j.jct.2008.12.010;"[""'Cc1ccc(C)cc1'"", ""'CCCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
266;j.jct.2007.09.011;"[""'COCCO'"", ""'COCCOCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
549;j.tca.2013.12.016;"[""'CO'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
303;j.jct.2009.07.017;['nan'];"[""'c1ccccc1__CCCCCCCC'"", ""'c1ccccc1__CCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;2;1;1;1;1;2.0;3.0
141;j.fluid.2014.01.033;"[""'CCCCCC'"", ""'c1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
433;j.jct.2013.08.011;"[""'CCCO'"", ""'OCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
273;j.jct.2008.01.017;"[""'CCCCCCCO'"", ""'CCCCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
293;j.jct.2008.12.022;"[""'OCCOCCOCCO'"", ""'CC(O)CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
292;j.jct.2008.12.020;"[""'Cc1ccccc1'"", ""'CCCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
13;cs.jced.5b00582;"[""'COCCO'"", ""'COCCOC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
403;j.jct.2012.11.011;"[""'CCCCCCCC'"", ""'CCCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
290;j.jct.2008.12.003;"[""'OCCOCCO'"", ""'OCCCOCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
556;j.tca.2014.10.018;"[""'CCCCCCCCO'"", ""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
12;cs.jced.5b00537;"[""'CCC(C)(C)O'"", ""'CC(C)CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
418;j.jct.2013.05.004;['nan'];"[""'OCCCCCO__O'"", ""'OCCCCCCCCO__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;2;1;1;1;1;2.0;3.0
