,filename,components,smiles,"Temperature, K","Pressure, kPa","Mass density, kg/m3","Mass density, kg/m3_std","Speed of sound, m/s","Speed of sound, m/s_std",Relative permittivity at zero frequency,Relative permittivity at zero frequency_std,"Specific heat capacity at constant pressure, J/K/kg","Specific heat capacity at constant pressure, J/K/kg_std","Molar heat capacity at constant pressure, J/K/mol","Molar heat capacity at constant pressure, J/K/mol_std","Molar heat capacity at constant volume, J/K/mol","Molar heat capacity at constant volume, J/K/mol_std","Molar volume, m3/mol","Molar volume, m3/mol_std"
1503795,je8005369,isopropyl ether,CC(C)OC(C)C,343.15,130.0,670.401,,,,,,,,,,,,,
1503796,je8005369,isopropyl ether,CC(C)OC(C)C,343.15,4390.0,678.519,,,,,,,,,,,,,
1503797,je8005369,isopropyl ether,CC(C)OC(C)C,343.15,9530.0,687.069,,,,,,,,,,,,,
1503798,je8005369,isopropyl ether,CC(C)OC(C)C,343.15,14740.0,694.891,,,,,,,,,,,,,
1503799,je8005369,isopropyl ether,CC(C)OC(C)C,343.15,21230.0,703.496,,,,,,,,,,,,,
1503800,je8005369,isopropyl ether,CC(C)OC(C)C,353.15,200.0,659.151,,,,,,,,,,,,,
1503801,je8005369,isopropyl ether,CC(C)OC(C)C,353.15,4830.0,668.72,,,,,,,,,,,,,
1503802,je8005369,isopropyl ether,CC(C)OC(C)C,353.15,10320.0,678.629,,,,,,,,,,,,,
1503803,je8005369,isopropyl ether,CC(C)OC(C)C,353.15,15760.0,687.163,,,,,,,,,,,,,
1503804,je8005369,isopropyl ether,CC(C)OC(C)C,353.15,21100.0,694.71,,,,,,,,,,,,,
1503805,je8005369,isopropyl ether,CC(C)OC(C)C,363.15,230.0,647.498,,,,,,,,,,,,,
1503806,je8005369,isopropyl ether,CC(C)OC(C)C,363.15,4730.0,657.763,,,,,,,,,,,,,
1503807,je8005369,isopropyl ether,CC(C)OC(C)C,363.15,10170.0,668.51,,,,,,,,,,,,,
1503808,je8005369,isopropyl ether,CC(C)OC(C)C,363.15,15830.0,678.192,,,,,,,,,,,,,
1503809,je8005369,isopropyl ether,CC(C)OC(C)C,363.15,20860.0,685.734,,,,,,,,,,,,,
1503810,je8005369,isopropyl ether,CC(C)OC(C)C,373.15,310.0,635.452,,,,,,,,,,,,,
1503811,je8005369,isopropyl ether,CC(C)OC(C)C,373.15,4730.0,646.883,,,,,,,,,,,,,
1503812,je8005369,isopropyl ether,CC(C)OC(C)C,373.15,9630.0,657.52,,,,,,,,,,,,,
1503813,je8005369,isopropyl ether,CC(C)OC(C)C,373.15,15600.0,668.559,,,,,,,,,,,,,
1503814,je8005369,isopropyl ether,CC(C)OC(C)C,373.15,21680.0,678.358,,,,,,,,,,,,,
1503891,je8005369,dibutyl ether,CCCCOCCCC,253.15,4550.0,804.548,,,,,,,,,,,,,
1503892,je8005369,dibutyl ether,CCCCOCCCC,253.15,9650.0,807.789,,,,,,,,,,,,,
1503893,je8005369,dibutyl ether,CCCCOCCCC,253.15,14760.0,811.186,,,,,,,,,,,,,
1503894,je8005369,dibutyl ether,CCCCOCCCC,253.15,19760.0,814.14,,,,,,,,,,,,,
1503896,je8005369,dibutyl ether,CCCCOCCCC,263.15,4650.0,796.489,,,,,,,,,,,,,
1503897,je8005369,dibutyl ether,CCCCOCCCC,263.15,10000.0,800.232,,,,,,,,,,,,,
1503898,je8005369,dibutyl ether,CCCCOCCCC,263.15,15290.0,803.649,,,,,,,,,,,,,
1503899,je8005369,dibutyl ether,CCCCOCCCC,263.15,20520.0,807.105,,,,,,,,,,,,,
1503901,je8005369,dibutyl ether,CCCCOCCCC,273.15,4810.0,788.298,,,,,,,,,,,,,
1503902,je8005369,dibutyl ether,CCCCOCCCC,273.15,10200.0,792.324,,,,,,,,,,,,,
1503903,je8005369,dibutyl ether,CCCCOCCCC,273.15,15570.0,796.106,,,,,,,,,,,,,
1503904,je8005369,dibutyl ether,CCCCOCCCC,273.15,20870.0,799.664,,,,,,,,,,,,,
1503906,je8005369,dibutyl ether,CCCCOCCCC,283.15,4780.0,780.133,,,,,,,,,,,,,
1503907,je8005369,dibutyl ether,CCCCOCCCC,283.15,10150.0,784.429,,,,,,,,,,,,,
1503908,je8005369,dibutyl ether,CCCCOCCCC,283.15,15580.0,788.422,,,,,,,,,,,,,
1503909,je8005369,dibutyl ether,CCCCOCCCC,283.15,20830.0,792.172,,,,,,,,,,,,,
1503911,je8005369,dibutyl ether,CCCCOCCCC,293.15,4750.0,772.058,,,,,,,,,,,,,
1503912,je8005369,dibutyl ether,CCCCOCCCC,293.15,10180.0,776.552,,,,,,,,,,,,,
1503913,je8005369,dibutyl ether,CCCCOCCCC,293.15,15470.0,780.608,,,,,,,,,,,,,
1503914,je8005369,dibutyl ether,CCCCOCCCC,293.15,20760.0,784.626,,,,,,,,,,,,,
1503916,je8005369,dibutyl ether,CCCCOCCCC,303.15,4500.0,763.973,,,,,,,,,,,,,
1503917,je8005369,dibutyl ether,CCCCOCCCC,303.15,9570.0,768.455,,,,,,,,,,,,,
1503918,je8005369,dibutyl ether,CCCCOCCCC,303.15,14530.0,772.612,,,,,,,,,,,,,
1503919,je8005369,dibutyl ether,CCCCOCCCC,303.15,19670.0,776.718,,,,,,,,,,,,,
1503921,je8005369,dibutyl ether,CCCCOCCCC,313.15,4510.0,755.825,,,,,,,,,,,,,
1503922,je8005369,dibutyl ether,CCCCOCCCC,313.15,9600.0,760.621,,,,,,,,,,,,,
1503923,je8005369,dibutyl ether,CCCCOCCCC,313.15,14650.0,765.058,,,,,,,,,,,,,
1503924,je8005369,dibutyl ether,CCCCOCCCC,313.15,19640.0,769.315,,,,,,,,,,,,,
1503926,je8005369,dibutyl ether,CCCCOCCCC,323.15,4510.0,747.707,,,,,,,,,,,,,
1503927,je8005369,dibutyl ether,CCCCOCCCC,323.15,9570.0,752.915,,,,,,,,,,,,,
1503928,je8005369,dibutyl ether,CCCCOCCCC,323.15,14630.0,757.591,,,,,,,,,,,,,
1503929,je8005369,dibutyl ether,CCCCOCCCC,323.15,19600.0,761.898,,,,,,,,,,,,,
1503931,je8005369,dibutyl ether,CCCCOCCCC,333.15,4490.0,739.443,,,,,,,,,,,,,
1503932,je8005369,dibutyl ether,CCCCOCCCC,333.15,9580.0,744.884,,,,,,,,,,,,,
1503933,je8005369,dibutyl ether,CCCCOCCCC,333.15,14630.0,749.942,,,,,,,,,,,,,
1503934,je8005369,dibutyl ether,CCCCOCCCC,333.15,19620.0,754.541,,,,,,,,,,,,,
1503936,je8005369,dibutyl ether,CCCCOCCCC,343.15,4640.0,731.433,,,,,,,,,,,,,
1503937,je8005369,dibutyl ether,CCCCOCCCC,343.15,9640.0,737.137,,,,,,,,,,,,,
1503938,je8005369,dibutyl ether,CCCCOCCCC,343.15,14730.0,742.477,,,,,,,,,,,,,
1503939,je8005369,dibutyl ether,CCCCOCCCC,343.15,19730.0,747.369,,,,,,,,,,,,,
1503941,je8005369,dibutyl ether,CCCCOCCCC,353.15,4510.0,722.869,,,,,,,,,,,,,
1503942,je8005369,dibutyl ether,CCCCOCCCC,353.15,9570.0,729.12,,,,,,,,,,,,,
1503943,je8005369,dibutyl ether,CCCCOCCCC,353.15,14640.0,734.754,,,,,,,,,,,,,
1503944,je8005369,dibutyl ether,CCCCOCCCC,353.15,19630.0,740.012,,,,,,,,,,,,,
1503946,je8005369,dibutyl ether,CCCCOCCCC,363.15,4510.0,714.412,,,,,,,,,,,,,
1503947,je8005369,dibutyl ether,CCCCOCCCC,363.15,9720.0,721.185,,,,,,,,,,,,,
1503948,je8005369,dibutyl ether,CCCCOCCCC,363.15,15300.0,727.703,,,,,,,,,,,,,
1503949,je8005369,dibutyl ether,CCCCOCCCC,363.15,21100.0,733.972,,,,,,,,,,,,,
1503951,je8005369,dibutyl ether,CCCCOCCCC,373.15,4900.0,706.359,,,,,,,,,,,,,
1503952,je8005369,dibutyl ether,CCCCOCCCC,373.15,10170.0,713.653,,,,,,,,,,,,,
1503953,je8005369,dibutyl ether,CCCCOCCCC,373.15,15630.0,720.422,,,,,,,,,,,,,
1503954,je8005369,dibutyl ether,CCCCOCCCC,373.15,20590.0,726.094,,,,,,,,,,,,,
1505799,je800568,methanol,CO,298.15,101.325,782.0,,,,,,,,,,,,,
1505951,je800571y,2-propanol,CC(C)O,293.15,101.0,785.45,0.05,,,,,,,,,,,,
1505952,je800571y,2-propanol,CC(C)O,298.15,101.0,781.26,0.05,,,,,,,,,,,,
1505953,je800571y,2-propanol,CC(C)O,303.15,101.0,777.97,0.05,,,,,,,,,,,,
1505954,je800571y,2-propanol,CC(C)O,308.15,101.0,772.59,0.05,,,,,,,,,,,,
1505955,je800571y,2-propanol,CC(C)O,313.15,101.0,768.32,0.05,,,,,,,,,,,,
1505961,je800571y,2-methyl-1-propanol,CC(C)CO,293.15,101.0,801.68,0.05,,,,,,,,,,,,
1505962,je800571y,2-methyl-1-propanol,CC(C)CO,298.15,101.0,797.8,0.05,,,,,,,,,,,,
1505963,je800571y,2-methyl-1-propanol,CC(C)CO,303.15,101.0,794.16,0.05,,,,,,,,,,,,
1505964,je800571y,2-methyl-1-propanol,CC(C)CO,308.15,101.0,790.06,0.05,,,,,,,,,,,,
1505965,je800571y,2-methyl-1-propanol,CC(C)CO,313.15,101.0,786.7,0.05,,,,,,,,,,,,
1505981,je800571y,2-methyl-2-butanol,CCC(C)(C)O,293.15,101.0,809.61,0.05,,,,,,,,,,,,
1505982,je800571y,2-methyl-2-butanol,CCC(C)(C)O,298.15,101.0,805.01,0.05,,,,,,,,,,,,
1505983,je800571y,2-methyl-2-butanol,CCC(C)(C)O,303.15,101.0,800.41,0.05,,,,,,,,,,,,
1505984,je800571y,2-methyl-2-butanol,CCC(C)(C)O,308.15,101.0,795.81,0.05,,,,,,,,,,,,
1505985,je800571y,2-methyl-2-butanol,CCC(C)(C)O,313.15,101.0,791.21,0.05,,,,,,,,,,,,
1508572,je800593p,methanol,CO,298.15,101.325,786.67,,,,,,,,,,,,,
1508574,je800593p,methanol,CO,288.15,101.0,,,,,34.62,0.03,,,,,,,,
1508575,je800593p,methanol,CO,293.15,101.0,,,,,33.6,0.03,,,,,,,,
1508576,je800593p,methanol,CO,298.15,101.0,,,,,32.6,0.03,,,,,,,,
1508577,je800593p,methanol,CO,303.15,101.0,,,,,31.65,0.03,,,,,,,,
1508578,je800593p,methanol,CO,308.15,101.0,,,,,30.72,0.03,,,,,,,,
1508579,je800593p,ethanol,CCO,298.15,101.325,785.1,,,,,,,,,,,,,
1508581,je800593p,ethanol,CCO,288.15,101.0,,,,,25.92,0.03,,,,,,,,
1508582,je800593p,ethanol,CCO,293.15,101.0,,,,,25.12,0.03,,,,,,,,
1508583,je800593p,ethanol,CCO,298.15,101.0,,,,,24.35,0.03,,,,,,,,
1508584,je800593p,ethanol,CCO,303.15,101.0,,,,,23.6,0.03,,,,,,,,
1508585,je800593p,ethanol,CCO,308.15,101.0,,,,,22.87,0.03,,,,,,,,
1508586,je800593p,1-propanol,CCCO,298.15,101.325,799.6,,,,,,,,,,,,,
1508588,je800593p,1-propanol,CCCO,288.15,101.0,,,,,21.87,0.03,,,,,,,,
1508589,je800593p,1-propanol,CCCO,293.15,101.0,,,,,21.15,0.03,,,,,,,,
1508590,je800593p,1-propanol,CCCO,298.15,101.0,,,,,20.45,0.03,,,,,,,,
1508591,je800593p,1-propanol,CCCO,303.15,101.0,,,,,19.78,0.03,,,,,,,,
1508592,je800593p,1-propanol,CCCO,308.15,101.0,,,,,19.13,0.03,,,,,,,,
1508593,je800593p,2-propanol,CC(C)O,298.15,101.325,781.01,,,,,,,,,,,,,
1508595,je800593p,2-propanol,CC(C)O,288.15,101.0,,,,,21.22,0.03,,,,,,,,
1508596,je800593p,2-propanol,CC(C)O,293.15,101.0,,,,,20.31,0.03,,,,,,,,
1508597,je800593p,2-propanol,CC(C)O,298.15,101.0,,,,,19.43,0.03,,,,,,,,
1508598,je800593p,2-propanol,CC(C)O,303.15,101.0,,,,,18.59,0.03,,,,,,,,
1508599,je800593p,2-propanol,CC(C)O,308.15,101.0,,,,,17.79,0.03,,,,,,,,
1508600,je800593p,1-butanol,CCCCO,298.15,101.325,805.64,,,,,,,,,,,,,
1508602,je800593p,1-butanol,CCCCO,288.15,101.0,,,,,19.01,0.03,,,,,,,,
1508603,je800593p,1-butanol,CCCCO,293.15,101.0,,,,,18.28,0.03,,,,,,,,
1508604,je800593p,1-butanol,CCCCO,298.15,101.0,,,,,17.58,0.03,,,,,,,,
1508605,je800593p,1-butanol,CCCCO,303.15,101.0,,,,,16.91,0.03,,,,,,,,
1508606,je800593p,1-butanol,CCCCO,308.15,101.0,,,,,16.26,0.03,,,,,,,,
1508607,je800593p,2-methyl-1-propanol,CC(C)CO,298.15,101.325,797.74,,,,,,,,,,,,,
1508609,je800593p,2-methyl-1-propanol,CC(C)CO,288.15,101.0,,,,,19.51,0.03,,,,,,,,
1508610,je800593p,2-methyl-1-propanol,CC(C)CO,293.15,101.0,,,,,18.71,0.03,,,,,,,,
1508611,je800593p,2-methyl-1-propanol,CC(C)CO,298.15,101.0,,,,,17.96,0.03,,,,,,,,
1508612,je800593p,2-methyl-1-propanol,CC(C)CO,303.15,101.0,,,,,17.23,0.03,,,,,,,,
1508613,je800593p,2-methyl-1-propanol,CC(C)CO,308.15,101.0,,,,,16.53,0.03,,,,,,,,
1509357,je800594e,"1,4-dimethylbenzene",Cc1ccc(C)cc1,288.15,101.325,865.2,5e-08,,,,,,,,,,,,
1509358,je800594e,"1,4-dimethylbenzene",Cc1ccc(C)cc1,293.15,101.325,860.9,5e-08,,,,,,,,,,,,
1509359,je800594e,"1,4-dimethylbenzene",Cc1ccc(C)cc1,298.15,101.325,856.58,5e-08,,,,,,,,,,,,
1509360,je800594e,"1,4-dimethylbenzene",Cc1ccc(C)cc1,303.15,101.325,852.21,5e-08,,,,,,,,,,,,
1509361,je800594e,"1,4-dimethylbenzene",Cc1ccc(C)cc1,308.15,101.325,847.83,5e-08,,,,,,,,,,,,
1509362,je800594e,"1,4-dimethylbenzene",Cc1ccc(C)cc1,288.15,101.325,,,1350.7,0.5,,,,,,,,,,
1509363,je800594e,"1,4-dimethylbenzene",Cc1ccc(C)cc1,293.15,101.325,,,1329.6,0.5,,,,,,,,,,
1509364,je800594e,"1,4-dimethylbenzene",Cc1ccc(C)cc1,298.15,101.325,,,1308.4,0.5,,,,,,,,,,
1509365,je800594e,"1,4-dimethylbenzene",Cc1ccc(C)cc1,303.15,101.325,,,1287.4,0.5,,,,,,,,,,
1509366,je800594e,"1,4-dimethylbenzene",Cc1ccc(C)cc1,308.15,101.325,,,1266.4,0.5,,,,,,,,,,
1509368,je800594e,octane,CCCCCCCC,288.15,101.325,706.58,5e-08,,,,,,,,,,,,
1509369,je800594e,octane,CCCCCCCC,293.15,101.325,702.57,5e-08,,,,,,,,,,,,
1509370,je800594e,octane,CCCCCCCC,298.15,101.325,698.55,5e-08,,,,,,,,,,,,
1509371,je800594e,octane,CCCCCCCC,303.15,101.325,694.48,5e-08,,,,,,,,,,,,
1509372,je800594e,octane,CCCCCCCC,308.15,101.325,690.42,5e-08,,,,,,,,,,,,
1509373,je800594e,octane,CCCCCCCC,288.15,101.325,,,1213.6,0.5,,,,,,,,,,
1509374,je800594e,octane,CCCCCCCC,293.15,101.325,,,1192.9,0.5,,,,,,,,,,
1509375,je800594e,octane,CCCCCCCC,298.15,101.325,,,1171.9,0.5,,,,,,,,,,
1509376,je800594e,octane,CCCCCCCC,303.15,101.325,,,1150.9,0.5,,,,,,,,,,
1509377,je800594e,octane,CCCCCCCC,308.15,101.325,,,1130.3,0.5,,,,,,,,,,
1510622,je8006138,cyclohexane,C1CCCCC1,293.15,101.0,778.6,0.1,,,,,,,,,,,,
1510623,je8006138,cyclohexane,C1CCCCC1,298.15,101.0,773.9,0.1,,,,,,,,,,,,
1510624,je8006138,cyclohexane,C1CCCCC1,303.15,101.0,769.2,0.1,,,,,,,,,,,,
1510628,je8006138,hexane,CCCCCC,293.15,101.0,659.9,0.1,,,,,,,,,,,,
1510629,je8006138,hexane,CCCCCC,298.15,101.0,655.3,0.1,,,,,,,,,,,,
1510630,je8006138,hexane,CCCCCC,303.15,101.0,650.8,0.1,,,,,,,,,,,,
1513849,je800664z,"1,3-dioxolane",C1COCO1,288.15,101.0,1071.24,0.03,,,,,,,,,,,,
1513850,je800664z,"1,3-dioxolane",C1COCO1,298.15,101.0,1059.29,0.03,,,,,,,,,,,,
1513851,je800664z,"1,3-dioxolane",C1COCO1,308.15,101.0,1046.85,0.03,,,,,,,,,,,,
1513861,je800664z,2-propanol,CC(C)O,288.15,101.0,789.53,0.03,,,,,,,,,,,,
1513862,je800664z,2-propanol,CC(C)O,298.15,101.0,781.16,0.03,,,,,,,,,,,,
1513863,je800664z,2-propanol,CC(C)O,308.15,101.0,772.52,0.03,,,,,,,,,,,,
1513873,je800664z,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,288.15,101.0,696.1,0.03,,,,,,,,,,,,
1513874,je800664z,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,298.15,101.0,687.95,0.03,,,,,,,,,,,,
1513875,je800664z,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,308.15,101.0,679.62,0.03,,,,,,,,,,,,
1514650,je8006698,tert-amyl methyl ether,CCC(C)(C)OC,298.15,101.325,765.68,,,,,,,,,,,,,
1514651,je8006698,methanol,CO,298.15,101.325,786.64,,,,,,,,,,,,,
1514652,je8006698,ethanol,CCO,298.15,101.325,785.29,,,,,,,,,,,,,
1514653,je8006698,1-propanol,CCCO,298.15,101.325,799.89,,,,,,,,,,,,,
1514654,je8006698,2-propanol,CC(C)O,298.15,101.325,781.34,,,,,,,,,,,,,
1514655,je8006698,1-butanol,CCCCO,298.15,101.325,805.87,,,,,,,,,,,,,
1514657,je8006698,water,O,298.15,101.325,997.17,,,,,,,,,,,,,
1515171,je800684,water,O,293.15,101.0,998.2,,,,,,,,,,,,,
1515172,je800684,water,O,303.15,101.0,995.7,,,,,,,,,,,,,
1515173,je800684,water,O,313.15,101.0,992.2,,,,,,,,,,,,,
1515174,je800684,water,O,323.15,101.0,988.1,,,,,,,,,,,,,
1515175,je800684,water,O,333.15,101.0,983.2,,,,,,,,,,,,,
1515390,je8006875,hexane,CCCCCC,288.15,5000.0,669.0,0.3,,,,,,,,,,,,
1515391,je8006875,hexane,CCCCCC,293.15,5000.0,664.7,0.3,,,,,,,,,,,,
1515392,je8006875,hexane,CCCCCC,298.15,5000.0,660.3,0.3,,,,,,,,,,,,
1515393,je8006875,hexane,CCCCCC,303.15,5000.0,655.9,0.3,,,,,,,,,,,,
1515394,je8006875,hexane,CCCCCC,308.15,5000.0,651.6,0.3,,,,,,,,,,,,
1515395,je8006875,hexane,CCCCCC,313.15,5000.0,647.2,0.3,,,,,,,,,,,,
1515396,je8006875,hexane,CCCCCC,318.15,5000.0,642.7,0.3,,,,,,,,,,,,
1515397,je8006875,hexane,CCCCCC,283.15,5000.0,673.2,0.3,,,,,,,,,,,,
1515398,je8006875,hexane,CCCCCC,323.15,5000.0,638.1,0.3,,,,,,,,,,,,
1515399,je8006875,hexane,CCCCCC,293.15,10000.0,669.3,0.3,,,,,,,,,,,,
1515400,je8006875,hexane,CCCCCC,298.15,10000.0,665.2,0.3,,,,,,,,,,,,
1515401,je8006875,hexane,CCCCCC,303.15,10000.0,661.0,0.3,,,,,,,,,,,,
1515402,je8006875,hexane,CCCCCC,308.15,10000.0,656.8,0.3,,,,,,,,,,,,
1515403,je8006875,hexane,CCCCCC,313.15,10000.0,652.6,0.3,,,,,,,,,,,,
1515404,je8006875,hexane,CCCCCC,318.15,10000.0,648.3,0.3,,,,,,,,,,,,
1515405,je8006875,hexane,CCCCCC,283.15,10000.0,677.6,0.3,,,,,,,,,,,,
1515406,je8006875,hexane,CCCCCC,288.15,10000.0,673.5,0.3,,,,,,,,,,,,
1515407,je8006875,hexane,CCCCCC,323.15,10000.0,644.0,0.3,,,,,,,,,,,,
1515408,je8006875,hexane,CCCCCC,298.15,20000.0,674.1,0.3,,,,,,,,,,,,
1515409,je8006875,hexane,CCCCCC,303.15,20000.0,670.2,0.3,,,,,,,,,,,,
1515410,je8006875,hexane,CCCCCC,308.15,20000.0,666.3,0.3,,,,,,,,,,,,
1515411,je8006875,hexane,CCCCCC,313.15,20000.0,662.4,0.3,,,,,,,,,,,,
1515412,je8006875,hexane,CCCCCC,318.15,20000.0,658.4,0.3,,,,,,,,,,,,
1515413,je8006875,hexane,CCCCCC,283.15,20000.0,685.7,0.3,,,,,,,,,,,,
1515414,je8006875,hexane,CCCCCC,288.15,20000.0,681.9,0.3,,,,,,,,,,,,
1515415,je8006875,hexane,CCCCCC,293.15,20000.0,678.0,0.3,,,,,,,,,,,,
1515416,je8006875,hexane,CCCCCC,323.15,20000.0,654.4,0.3,,,,,,,,,,,,
1515417,je8006875,hexane,CCCCCC,303.15,30000.0,678.4,0.3,,,,,,,,,,,,
1515418,je8006875,hexane,CCCCCC,308.15,30000.0,674.7,0.3,,,,,,,,,,,,
1515419,je8006875,hexane,CCCCCC,313.15,30000.0,671.0,0.3,,,,,,,,,,,,
1515420,je8006875,hexane,CCCCCC,318.15,30000.0,667.3,0.3,,,,,,,,,,,,
1515421,je8006875,hexane,CCCCCC,283.15,30000.0,693.1,0.3,,,,,,,,,,,,
1515422,je8006875,hexane,CCCCCC,288.15,30000.0,689.4,0.3,,,,,,,,,,,,
1515423,je8006875,hexane,CCCCCC,293.15,30000.0,685.7,0.3,,,,,,,,,,,,
1515424,je8006875,hexane,CCCCCC,298.15,30000.0,682.1,0.3,,,,,,,,,,,,
1515425,je8006875,hexane,CCCCCC,323.15,30000.0,663.5,0.3,,,,,,,,,,,,
1515426,je8006875,hexane,CCCCCC,308.15,40000.0,682.4,0.3,,,,,,,,,,,,
1515427,je8006875,hexane,CCCCCC,313.15,40000.0,678.9,0.3,,,,,,,,,,,,
1515428,je8006875,hexane,CCCCCC,318.15,40000.0,675.3,0.3,,,,,,,,,,,,
1515429,je8006875,hexane,CCCCCC,283.15,40000.0,699.8,0.3,,,,,,,,,,,,
1515430,je8006875,hexane,CCCCCC,288.15,40000.0,696.3,0.3,,,,,,,,,,,,
1515431,je8006875,hexane,CCCCCC,293.15,40000.0,692.9,0.3,,,,,,,,,,,,
1515432,je8006875,hexane,CCCCCC,298.15,40000.0,689.3,0.3,,,,,,,,,,,,
1515433,je8006875,hexane,CCCCCC,303.15,40000.0,685.9,0.3,,,,,,,,,,,,
1515434,je8006875,hexane,CCCCCC,323.15,40000.0,671.7,0.3,,,,,,,,,,,,
1515435,je8006875,hexane,CCCCCC,313.15,50000.0,686.0,0.3,,,,,,,,,,,,
1515436,je8006875,hexane,CCCCCC,318.15,50000.0,682.5,0.3,,,,,,,,,,,,
1515437,je8006875,hexane,CCCCCC,283.15,50000.0,706.1,0.3,,,,,,,,,,,,
1515438,je8006875,hexane,CCCCCC,288.15,50000.0,702.8,0.3,,,,,,,,,,,,
1515439,je8006875,hexane,CCCCCC,293.15,50000.0,699.4,0.3,,,,,,,,,,,,
1515440,je8006875,hexane,CCCCCC,298.15,50000.0,696.1,0.3,,,,,,,,,,,,
1515441,je8006875,hexane,CCCCCC,303.15,50000.0,692.7,0.3,,,,,,,,,,,,
1515442,je8006875,hexane,CCCCCC,308.15,50000.0,689.3,0.3,,,,,,,,,,,,
1515443,je8006875,hexane,CCCCCC,323.15,50000.0,679.2,0.3,,,,,,,,,,,,
1515444,je8006875,hexane,CCCCCC,318.15,60000.0,689.3,0.3,,,,,,,,,,,,
1515445,je8006875,hexane,CCCCCC,283.15,60000.0,711.5,0.3,,,,,,,,,,,,
1515446,je8006875,hexane,CCCCCC,288.15,60000.0,708.8,0.3,,,,,,,,,,,,
1515447,je8006875,hexane,CCCCCC,293.15,60000.0,705.6,0.3,,,,,,,,,,,,
1515448,je8006875,hexane,CCCCCC,298.15,60000.0,702.4,0.3,,,,,,,,,,,,
1515449,je8006875,hexane,CCCCCC,303.15,60000.0,699.1,0.3,,,,,,,,,,,,
1515450,je8006875,hexane,CCCCCC,308.15,60000.0,695.8,0.3,,,,,,,,,,,,
1515451,je8006875,hexane,CCCCCC,313.15,60000.0,692.7,0.3,,,,,,,,,,,,
1515452,je8006875,hexane,CCCCCC,323.15,60000.0,686.0,0.3,,,,,,,,,,,,
1515462,je8006875,toluene,Cc1ccccc1,288.15,5000.0,874.9,0.3,,,,,,,,,,,,
1515463,je8006875,toluene,Cc1ccccc1,293.15,5000.0,870.4,0.3,,,,,,,,,,,,
1515464,je8006875,toluene,Cc1ccccc1,298.15,5000.0,865.8,0.3,,,,,,,,,,,,
1515465,je8006875,toluene,Cc1ccccc1,303.15,5000.0,861.3,0.3,,,,,,,,,,,,
1515466,je8006875,toluene,Cc1ccccc1,308.15,5000.0,856.8,0.3,,,,,,,,,,,,
1515467,je8006875,toluene,Cc1ccccc1,313.15,5000.0,852.2,0.3,,,,,,,,,,,,
1515468,je8006875,toluene,Cc1ccccc1,318.15,5000.0,847.7,0.3,,,,,,,,,,,,
1515469,je8006875,toluene,Cc1ccccc1,283.15,5000.0,879.4,0.3,,,,,,,,,,,,
1515470,je8006875,toluene,Cc1ccccc1,323.15,5000.0,843.0,0.3,,,,,,,,,,,,
1515471,je8006875,toluene,Cc1ccccc1,293.15,10000.0,874.0,0.3,,,,,,,,,,,,
1515472,je8006875,toluene,Cc1ccccc1,298.15,10000.0,869.5,0.3,,,,,,,,,,,,
1515473,je8006875,toluene,Cc1ccccc1,303.15,10000.0,865.1,0.3,,,,,,,,,,,,
1515474,je8006875,toluene,Cc1ccccc1,308.15,10000.0,860.7,0.3,,,,,,,,,,,,
1515475,je8006875,toluene,Cc1ccccc1,313.15,10000.0,856.3,0.3,,,,,,,,,,,,
1515476,je8006875,toluene,Cc1ccccc1,318.15,10000.0,851.8,0.3,,,,,,,,,,,,
1515477,je8006875,toluene,Cc1ccccc1,283.15,10000.0,882.8,0.3,,,,,,,,,,,,
1515478,je8006875,toluene,Cc1ccccc1,288.15,10000.0,878.4,0.3,,,,,,,,,,,,
1515479,je8006875,toluene,Cc1ccccc1,323.15,10000.0,847.3,0.3,,,,,,,,,,,,
1515480,je8006875,toluene,Cc1ccccc1,298.15,20000.0,876.5,0.3,,,,,,,,,,,,
1515481,je8006875,toluene,Cc1ccccc1,303.15,20000.0,872.3,0.3,,,,,,,,,,,,
1515482,je8006875,toluene,Cc1ccccc1,308.15,20000.0,868.1,0.3,,,,,,,,,,,,
1515483,je8006875,toluene,Cc1ccccc1,313.15,20000.0,863.8,0.3,,,,,,,,,,,,
1515484,je8006875,toluene,Cc1ccccc1,318.15,20000.0,859.5,0.3,,,,,,,,,,,,
1515485,je8006875,toluene,Cc1ccccc1,283.15,20000.0,889.3,0.3,,,,,,,,,,,,
1515486,je8006875,toluene,Cc1ccccc1,288.15,20000.0,885.0,0.3,,,,,,,,,,,,
1515487,je8006875,toluene,Cc1ccccc1,293.15,20000.0,880.8,0.3,,,,,,,,,,,,
1515488,je8006875,toluene,Cc1ccccc1,323.15,20000.0,855.2,0.3,,,,,,,,,,,,
1515489,je8006875,toluene,Cc1ccccc1,303.15,30000.0,879.0,0.3,,,,,,,,,,,,
1515490,je8006875,toluene,Cc1ccccc1,308.15,30000.0,875.0,0.3,,,,,,,,,,,,
1515491,je8006875,toluene,Cc1ccccc1,313.15,30000.0,870.8,0.3,,,,,,,,,,,,
1515492,je8006875,toluene,Cc1ccccc1,318.15,30000.0,866.8,0.3,,,,,,,,,,,,
1515493,je8006875,toluene,Cc1ccccc1,283.15,30000.0,895.4,0.3,,,,,,,,,,,,
