;filename;components;SMILES;CAS;InChI;Temperature, K;Pressure, kPa;Molar heat capacity at constant pressure, J/K/mol;Molar heat capacity at constant pressure, J/K/mol_std
996881;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;260.93;101.325;204.02;2.0402
996882;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;262.21;101.325;203.99;2.0399
996883;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;263.46;101.325;207.15;2.0715
996884;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;263.69;101.325;205.59;2.0559
996885;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;265.16;101.325;207.37;2.0737
996886;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;265.98;101.325;210.2;2.102
996887;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;266.63;101.325;209.14;2.0914
996888;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;268.09;101.325;210.93;2.1093
996889;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;268.47;101.325;213.3;2.133
996890;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;269.54;101.325;212.66;2.1266
996891;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;270.95;101.325;216.47;2.1647
996892;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;270.99;101.325;214.5;2.145
996893;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;272.44;101.325;216.21;2.1621
996894;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;273.41;101.325;219.31;2.1931
996895;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;273.87;101.325;218.0;2.18
996896;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;275.3;101.325;219.86;2.1986
996897;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;275.85;101.325;222.84;2.2284
996898;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;276.73;101.325;221.67;2.2167
996899;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;278.15;101.325;223.45;2.2345
996900;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;278.28;101.325;226.05;2.2605
996901;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;279.56;101.325;225.24;2.2524
996902;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;280.68;101.325;229.31;2.2931
996903;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;280.97;101.325;227.16;2.2716
996904;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;282.37;101.325;228.87;2.2887
996905;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;283.07;101.325;232.43;2.3243
996906;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;283.76;101.325;230.71;2.3071
996907;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;285.15;101.325;232.47;2.3247
996908;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;285.44;101.325;235.64;2.3564
996909;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;286.54;101.325;234.44;2.3444
996910;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;287.8;101.325;239.08;2.3908
996911;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;287.92;101.325;236.08;2.3608
996912;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;289.29;101.325;237.78;2.3778
996913;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;290.66;101.325;239.56;2.3956
996914;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;292.02;101.325;241.24;2.4124
996915;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;293.38;101.325;242.8;2.428
996916;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;294.74;101.325;244.64;2.4464
996917;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;296.09;101.325;246.1;2.461
996918;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;297.43;101.325;247.9;2.479
996919;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;298.77;101.325;249.27;2.4927
996920;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;300.11;101.325;250.87;2.5087
996921;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;301.44;101.325;252.15;2.5215
996922;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;302.77;101.325;254.0;2.54
996923;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;304.09;101.325;255.2;2.552
996924;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;305.41;101.325;256.63;2.5663
996925;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;306.73;101.325;258.11;2.5811
996926;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;308.04;101.325;259.35;2.5935
996927;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;309.35;101.325;260.74;2.6074
996946;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;260.0;101.325;201.0;2.01
996947;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;270.0;101.325;213.6;2.136
996948;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;280.0;101.325;227.0;2.27
996949;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;290.0;101.325;238.7;2.387
996950;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;298.15;101.325;248.7;2.487
996951;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;300.0;101.325;250.7;2.507
1048717;je100671v;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;298.15;101.3;112.0;0.168
1048718;je100671v;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;303.15;101.3;114.0;0.171
1048719;je100671v;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;308.15;101.3;116.0;0.174
1048720;je100671v;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;313.15;101.3;118.0;0.177
1048729;je100671v;1-octanol;CCCCCCCCO;220713-26-8;InChIKey=KBPLFHHGFOOTCA-UHFFFAOYSA-N;298.15;101.3;304.0;0.456
1048730;je100671v;1-octanol;CCCCCCCCO;220713-26-8;InChIKey=KBPLFHHGFOOTCA-UHFFFAOYSA-N;303.15;101.3;329.0;0.4935
1048731;je100671v;1-octanol;CCCCCCCCO;220713-26-8;InChIKey=KBPLFHHGFOOTCA-UHFFFAOYSA-N;308.15;101.3;354.0;0.531
1048732;je100671v;1-octanol;CCCCCCCCO;220713-26-8;InChIKey=KBPLFHHGFOOTCA-UHFFFAOYSA-N;313.15;101.3;379.0;0.5685
1152602;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;265.005;101.3;102.0415946;27.1803796
1152603;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;270.007;101.3;102.91689496;25.7983264
1152604;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;273.004;101.3;103.51578468;25.7983264
1152605;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;275.013;101.3;104.3450166;27.641064
1152606;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;280.0;101.3;105.35852228;28.1017484
1152607;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;285.007;101.3;106.51023328;27.641064
1152608;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;290.009;101.3;107.66194428;30.8658548
1152609;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;294.986;101.3;108.53724464;29.4838016
1152610;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;300.028;101.3;109.68895564;30.4051704
1152611;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;305.003;101.3;111.34741948;28.1017484
1152612;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;310.006;101.3;112.91374644;30.4051704
1152613;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;320.006;101.3;117.2441798;26.7196952
1152614;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;320.009;500.3;117.42845356;28.5624328
1152615;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;319.996;997.9;117.61272732;27.1803796
1152616;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;320.01;1494.1;116.92170072;29.0231172
1152617;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;344.998;500.0;130.6040274;29.944486
1152618;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;345.004;500.0;130.92650648;31.3265392
1152619;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;345.003;500.0;130.78830116;29.4838016
1152620;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;345.0;500.0;131.38719088;29.0231172
1152621;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;345.0;500.0;130.6040274;25.7983264
1152622;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;345.003;500.0;131.11078024;28.1017484
1152623;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;300.004;101.3;109.50468188;28.1017484
1152624;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;310.022;101.3;112.26878828;27.1803796
1152625;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;315.006;101.3;114.9407578;28.1017484
1152626;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;320.006;101.3;116.69135852;32.7085924
1152627;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;325.003;101.3;120.05435464;29.4838016
1152628;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;329.999;101.3;122.35777664;26.7196952
1152629;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;300.011;101.3;109.45861344;31.3265392
1152630;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;305.021;101.3;111.34741948;32.247908
1152631;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;310.0;101.3;112.54519892;31.3265392
1152632;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;315.008;101.3;114.2497312;35.0120144
1152633;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;320.003;101.3;117.10597448;35.0120144
1152634;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;325.003;101.3;119.87008088;34.0906456
1152635;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;330.004;101.3;121.52854472;27.1803796
1152636;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;333.008;101.3;122.91059792;41.461596
1152637;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;335.003;101.3;124.01624048;30.8658548
1152638;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;338.013;101.3;126.50393624;31.7872236
1152639;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;339.99;101.3;127.47137348;30.8658548
1152640;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;342.997;101.3;130.05120612;28.5624328
1152641;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;345.001;101.3;130.88043804;29.0231172
1152642;je2013473;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;348.003;101.3;132.07821748;31.3265392
1290245;je401098b;benzene;c1ccccc1;27271-55-2;InChIKey=UHOVQNZJYSORNB-UHFFFAOYSA-N;293.15;101.325;133.63;0.40089
1290246;je401098b;benzene;c1ccccc1;27271-55-2;InChIKey=UHOVQNZJYSORNB-UHFFFAOYSA-N;298.15;101.325;135.32;0.40596
1290247;je401098b;benzene;c1ccccc1;27271-55-2;InChIKey=UHOVQNZJYSORNB-UHFFFAOYSA-N;303.15;101.325;136.62;0.40986
1290248;je401098b;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;293.15;101.325;153.75;0.46125
1290249;je401098b;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;298.15;101.325;156.2;0.4686
1290250;je401098b;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;303.15;101.325;158.95;0.47685
1320201;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;305.15;1460.0;113.19015708;2.37699329868
1320202;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;305.15;2030.0;112.82160956;2.36925380076
1320203;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;305.15;2520.0;112.13058296;2.35474224216
1320204;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;305.15;2930.0;112.36092516;2.35957942836
1320205;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;305.15;3540.0;111.99237764;2.35183993044
1320206;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;305.15;4060.0;111.53169324;2.34216555804
1320207;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;305.15;4580.0;111.2552826;2.3363609346
1320208;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;305.15;5020.0;111.0249404;2.3315237484
1320209;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;310.15;1460.0;113.46656772;2.38279792212
1320210;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;310.15;2030.0;112.91374644;2.37118867524
1320211;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;310.15;2520.0;112.31485672;2.35861199112
1320212;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;310.15;2930.0;112.45306204;2.36151430284
1320213;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;310.15;3540.0;111.715967;2.346035307
1320214;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;310.15;4060.0;111.20921416;2.33539349736
1320215;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;310.15;4580.0;111.43955636;2.34023068356
1320216;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;310.15;5020.0;111.30135104;2.33732837184
1320217;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;315.15;1460.0;114.80255248;2.41085360208
1320218;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;315.15;2030.0;114.11152588;2.39634204348
1320219;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;315.15;2520.0;113.60477304;2.38570023384
1320220;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;315.15;2930.0;113.46656772;2.38279792212
1320221;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;315.15;3540.0;112.77554112;2.36828636352
1320222;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;315.15;4060.0;112.13058296;2.35474224216
1320223;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;315.15;4580.0;112.45306204;2.36151430284
1320224;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;315.15;5020.0;112.22271984;2.35667711664
1320225;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;320.15;1460.0;116.23067412;2.44084415652
1320226;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;320.15;2030.0;115.44751064;2.42439772344
1320227;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;320.15;2520.0;115.03289468;2.41569078828
1320228;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;320.15;2930.0;114.89468936;2.41278847656
1320229;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;320.15;3540.0;114.019389;2.394407169
1320230;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;320.15;4060.0;113.37443084;2.38086304764
1320231;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;320.15;4580.0;113.5587046;2.3847327966
1320232;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;320.15;5020.0;113.28229396;2.37892817316
1320233;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;325.15;1460.0;117.84306952;2.47470445992
1320234;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;325.15;2030.0;116.92170072;2.45535571512
1320235;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;325.15;2520.0;116.64529008;2.44955109168
1320236;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;325.15;2930.0;116.04640036;2.43697440756
1320237;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;325.15;3540.0;115.30930532;2.42149541172
1320238;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;325.15;4060.0;114.57221028;2.40601641588
1320239;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;325.15;4580.0;114.66434716;2.40795129036
1320240;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;325.15;5020.0;114.29579964;2.40021179244
1320241;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;330.15;2030.0;118.8565752;2.4959880792
1320242;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;330.15;2520.0;118.48802768;2.48824858128
1320243;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;330.15;2930.0;117.75093264;2.47276958544
1320244;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;330.15;3540.0;117.0138376;2.4572905896
1320245;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;330.15;4060.0;116.04640036;2.43697440756
1320246;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;330.15;4580.0;116.04640036;2.43697440756
1320247;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;330.15;5020.0;115.58571596;2.42730003516
1320248;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;335.15;2030.0;121.34427096;2.54822969016
1320249;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;335.15;2520.0;120.83751812;2.53758788052
1320250;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;335.15;2930.0;120.14649152;2.52307632192
1320251;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;335.15;3540.0;119.27119116;2.50469501436
1320252;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;335.15;4060.0;118.02734328;2.47857420888
1320253;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;335.15;4580.0;117.98127484;2.47760677164
1320254;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;335.15;5020.0;117.38238512;2.46503008752
1320255;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;340.15;2520.0;123.9241036;2.6024061756
1320256;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;340.15;2930.0;123.09487168;2.58499230528
1320257;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;340.15;3540.0;122.081366;2.563708686
1320258;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;340.15;4060.0;120.65324436;2.53371813156
1320259;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;340.15;4580.0;120.51503904;2.53081581984
1320260;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;340.15;5020.0;119.82401244;2.51630426124
1320261;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;345.15;2520.0;127.74778412;2.68270346652
1320262;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;345.15;2930.0;126.55000468;2.65755009828
1320263;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;345.15;3540.0;125.35222524;2.63239673004
1320264;je500512f;methoxymethane;COC;115-10-6;InChIKey=LCGLNKUTAGEVQW-UHFFFAOYSA-N;345.15;4060.0;123.9241036;2.6024061756
