,filename,components,smiles,"Speed of sound, m/s","Speed of sound, m/s_std"
1570488,je900468u,cyclohexane,C1CCCCC1,1255.0,1.0
1570493,je900468u,methylcyclohexane,CC1CCCCC1,1281.0,1.0
1570494,je900468u,methylcyclohexane,CC1CCCCC1,1215.0,1.0
1570498,je900468u,cyclooctane,C1CCCCCCC1,1391.0,1.0
1570503,je900468u,benzene,c1ccccc1,1371.0,1.0
1570504,je900468u,benzene,c1ccccc1,1299.0,1.0
1570509,je900468u,toluene,Cc1ccccc1,1371.0,1.0
1570510,je900468u,toluene,Cc1ccccc1,1305.0,1.0
1570515,je900468u,ethylbenzene,CCc1ccccc1,1382.0,1.0
1570516,je900468u,ethylbenzene,CCc1ccccc1,1319.0,1.0
1572103,je900481e,methanol,CO,1101.0,0.1
1572106,je900481e,1-propanol,CCCO,1206.0,0.1
1578023,je9005344,2-methoxyethanol,COCCO,1343.5,0.1
1578026,je9005344,1-hexanol,CCCCCCO,1303.24,0.1
1578029,je9005344,1-octanol,CCCCCCCCO,1347.56,0.1
1587176,je900597n,methyl tert-butyl ether,COC(C)(C)C,1086.62,0.05
1587177,je900597n,methyl tert-butyl ether,COC(C)(C)C,1063.43,0.05
1587178,je900597n,methyl tert-butyl ether,COC(C)(C)C,1040.35,0.05
1587179,je900597n,methyl tert-butyl ether,COC(C)(C)C,1017.42,0.05
1587180,je900597n,methyl tert-butyl ether,COC(C)(C)C,994.68,0.05
1587181,je900597n,methyl tert-butyl ether,COC(C)(C)C,1086.92,0.05
1591621,je9006597,cyclohexane,C1CCCCC1,1228.0,2.456
1591622,je9006597,cyclohexane,C1CCCCC1,1208.0,2.416
1591623,je9006597,cyclohexane,C1CCCCC1,1188.0,2.376
1591630,je9006597,hexane,CCCCCC,1048.0,2.096
1591631,je9006597,hexane,CCCCCC,1028.0,2.056
1591632,je9006597,hexane,CCCCCC,1008.0,2.016
1591639,je9006597,heptane,CCCCCCC,1116.0,2.232
1591640,je9006597,heptane,CCCCCCC,1092.0,2.184
1591641,je9006597,heptane,CCCCCCC,1072.0,2.144
1591648,je9006597,octane,CCCCCCCC,1148.0,2.296
1591649,je9006597,octane,CCCCCCCC,1132.0,2.264
1591650,je9006597,octane,CCCCCCCC,1112.0,2.224
1593929,je900689,benzene,c1ccccc1,1276.0,2.552
1593930,je900689,benzene,c1ccccc1,1252.0,2.504
1593931,je900689,benzene,c1ccccc1,1228.0,2.456
1593938,je900689,isopropylbenzene,CC(C)c1ccccc1,1280.0,2.56
1593939,je900689,isopropylbenzene,CC(C)c1ccccc1,1264.0,2.528
1593940,je900689,isopropylbenzene,CC(C)c1ccccc1,1248.0,2.496
1593947,je900689,isobutylbenzene,CC(C)Cc1ccccc1,1268.0,2.536
1593948,je900689,isobutylbenzene,CC(C)Cc1ccccc1,1252.0,2.504
1593949,je900689,isobutylbenzene,CC(C)Cc1ccccc1,1236.0,2.472
1593956,je900689,butylbenzene,CCCCc1ccccc1,1308.0,2.616
1593957,je900689,butylbenzene,CCCCc1ccccc1,1292.0,2.584
1593958,je900689,butylbenzene,CCCCc1ccccc1,1276.0,2.552
1598115,je900732r,methanol,CO,1101.24,0.1
1627667,je901020a,cyclopentane,C1CCCC1,1204.0,1.0
1627668,je901020a,cyclopentane,C1CCCC1,1130.0,1.0
1627674,je901020a,cyclohexane,C1CCCCC1,1255.0,1.0
1627675,je901020a,cyclohexane,C1CCCCC1,1182.0,1.0
1627679,je901020a,methylcyclohexane,CC1CCCCC1,1215.0,1.0
1627680,je901020a,methylcyclohexane,CC1CCCCC1,1150.0,1.0
1627686,je901020a,cyclooctane,C1CCCCCCC1,1326.0,1.0
1627687,je901020a,cyclooctane,C1CCCCCCC1,1391.0,1.0
1627688,je901020a,cyclooctane,C1CCCCCCC1,1325.0,1.0
1627695,je901020a,xylene,Cc1ccccc1C,1350.0,1.0
1627696,je901020a,xylene,Cc1ccccc1C,1290.0,1.0
1627697,je901020a,xylene,Cc1ccccc1C,1289.0,1.0
1627700,je901020a,"1,3-dimethylbenzene",Cc1cccc(C)c1,1259.0,1.0
1627701,je901020a,"1,3-dimethylbenzene",Cc1cccc(C)c1,1321.0,1.0
1627708,je901020a,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1310.0,1.0
1627709,je901020a,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1248.0,1.0
1627714,je901020a,"1,3,5-trimethylbenzene",Cc1cc(C)cc(C)c1,1277.0,1.0
1627715,je901020a,"1,3,5-trimethylbenzene",Cc1cc(C)cc(C)c1,1336.0,1.0
1633080,je901072c,2-isopropoxyethanol,CC(C)OCCO,1268.6,0.5
1633083,je901072c,2-butoxyethanol,CCCCOCCO,1308.7,0.5
1633089,je901072c,"2,5,8-trioxanonane",COCCOCCOC,1278.4,0.5
1633095,je901072c,dipropylene glycol monomethyl ether,COC(C)COC(C)CO,1302.3,0.5
1634115,je9010882,"1,2-ethanediol",OCCO,1654.38,1.0
1634119,je9010882,"1,2-ethanediol",OCCO,1655.24,1.0
1634121,je9010882,1-heptanol,CCCCCCCO,1326.99,1.0
1634125,je9010882,ethanol,CCO,1142.02,1.0
1634127,je9010882,2-ethyl-1-hexanol,CCCCC(CC)CO,1318.44,1.0
1636184,cs.jced.5b00031,1-butoxy-2-propanol,CCCCOCC(C)O,1278.98,0.1
1636185,cs.jced.5b00031,1-butoxy-2-propanol,CCCCOCC(C)O,1260.9,0.1
1636186,cs.jced.5b00031,1-butoxy-2-propanol,CCCCOCC(C)O,1242.94,0.1
1636187,cs.jced.5b00031,1-butoxy-2-propanol,CCCCOCC(C)O,1224.91,0.1
1636188,cs.jced.5b00031,1-butoxy-2-propanol,CCCCOCC(C)O,1207.02,0.1
1636194,cs.jced.5b00031,1-hexanol,CCCCCCO,1320.38,0.1
1636195,cs.jced.5b00031,1-hexanol,CCCCCCO,1303.54,0.1
1636196,cs.jced.5b00031,1-hexanol,CCCCCCO,1286.68,0.1
1636197,cs.jced.5b00031,1-hexanol,CCCCCCO,1270.0,0.1
1636198,cs.jced.5b00031,1-hexanol,CCCCCCO,1253.54,0.1
1636204,cs.jced.5b00031,1-octanol,CCCCCCCCO,1364.08,0.1
1636205,cs.jced.5b00031,1-octanol,CCCCCCCCO,1347.32,0.1
1636206,cs.jced.5b00031,1-octanol,CCCCCCCCO,1330.99,0.1
1636207,cs.jced.5b00031,1-octanol,CCCCCCCCO,1314.28,0.1
1636208,cs.jced.5b00031,1-octanol,CCCCCCCCO,1297.72,0.1
1658757,cs.jced.5b00662,"1,2-ethanediol",OCCO,1689.9,0.5
1658758,cs.jced.5b00662,"1,2-ethanediol",OCCO,1678.3,0.5
1658759,cs.jced.5b00662,"1,2-ethanediol",OCCO,1666.5,0.5
1658760,cs.jced.5b00662,"1,2-ethanediol",OCCO,1654.7,0.5
1658761,cs.jced.5b00662,"1,2-ethanediol",OCCO,1642.9,0.5
1658762,cs.jced.5b00662,"1,2-ethanediol",OCCO,1631.1,0.5
1658763,cs.jced.5b00662,"1,2-ethanediol",OCCO,1619.3,0.5
1658764,cs.jced.5b00662,"1,2-ethanediol",OCCO,1595.5,0.5
1658765,cs.jced.5b00662,"1,2-ethanediol",OCCO,1571.5,0.5
1658766,cs.jced.5b00662,"1,2-ethanediol",OCCO,1547.4,0.5
1658813,cs.jced.5b00662,bis(2-hydroxyethyl) ether,OCCOCCO,1615.9,0.5
1658814,cs.jced.5b00662,bis(2-hydroxyethyl) ether,OCCOCCO,1603.6,0.5
1658815,cs.jced.5b00662,bis(2-hydroxyethyl) ether,OCCOCCO,1591.4,0.5
1658816,cs.jced.5b00662,bis(2-hydroxyethyl) ether,OCCOCCO,1579.2,0.5
1658817,cs.jced.5b00662,bis(2-hydroxyethyl) ether,OCCOCCO,1566.9,0.5
1658818,cs.jced.5b00662,bis(2-hydroxyethyl) ether,OCCOCCO,1554.9,0.5
1658819,cs.jced.5b00662,bis(2-hydroxyethyl) ether,OCCOCCO,1542.8,0.5
1658820,cs.jced.5b00662,bis(2-hydroxyethyl) ether,OCCOCCO,1518.8,0.5
1658821,cs.jced.5b00662,bis(2-hydroxyethyl) ether,OCCOCCO,1494.5,0.5
1658822,cs.jced.5b00662,bis(2-hydroxyethyl) ether,OCCOCCO,1470.1,0.5
1658879,cs.jced.5b00662,triethylene glycol,OCCOCCOCCO,1658.7,0.5
1658880,cs.jced.5b00662,triethylene glycol,OCCOCCOCCO,1642.8,0.5
1658881,cs.jced.5b00662,triethylene glycol,OCCOCCOCCO,1627.2,0.5
1658882,cs.jced.5b00662,triethylene glycol,OCCOCCOCCO,1611.5,0.5
1658883,cs.jced.5b00662,triethylene glycol,OCCOCCOCCO,1596.2,0.5
1658884,cs.jced.5b00662,triethylene glycol,OCCOCCOCCO,1581.1,0.5
1658885,cs.jced.5b00662,triethylene glycol,OCCOCCOCCO,1566.0,0.5
1658886,cs.jced.5b00662,triethylene glycol,OCCOCCOCCO,1536.3,0.5
1658887,cs.jced.5b00662,triethylene glycol,OCCOCCOCCO,1506.8,0.5
1658888,cs.jced.5b00662,triethylene glycol,OCCOCCOCCO,1477.5,0.5
1659001,cs.jced.5b00662,"ethanol, 2-ethoxy-",CCOCCO,1360.6,0.5
1659002,cs.jced.5b00662,"ethanol, 2-ethoxy-",CCOCCO,1342.0,0.5
1659003,cs.jced.5b00662,"ethanol, 2-ethoxy-",CCOCCO,1323.9,0.5
1659004,cs.jced.5b00662,"ethanol, 2-ethoxy-",CCOCCO,1305.7,0.5
1659005,cs.jced.5b00662,"ethanol, 2-ethoxy-",CCOCCO,1286.7,0.5
1659006,cs.jced.5b00662,"ethanol, 2-ethoxy-",CCOCCO,1268.6,0.5
1659007,cs.jced.5b00662,"ethanol, 2-ethoxy-",CCOCCO,1250.2,0.5
1659008,cs.jced.5b00662,"ethanol, 2-ethoxy-",CCOCCO,1213.8,0.5
1659009,cs.jced.5b00662,"ethanol, 2-ethoxy-",CCOCCO,1178.5,0.5
1659010,cs.jced.5b00662,"ethanol, 2-ethoxy-",CCOCCO,1143.7,0.5
1661364,j.tca.2005.08.034,2-methyltetrahydrofuran,CC1CCCO1,1202.8,1.0
1661368,j.tca.2005.08.034,benzene,c1ccccc1,1299.2,1.0
1662267,j.tca.2005.10.008,isopropyl ether,CC(C)OC(C)C,974.9,1.46235
1662272,j.tca.2005.10.008,hexane,CCCCCC,1052.9,1.57935
1662277,j.tca.2005.10.008,heptane,CCCCCCC,1110.5,1.66575
1662282,j.tca.2005.10.008,octane,CCCCCCCC,1152.0,1.728
1662284,j.tca.2005.10.008,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,1060.8,1.5912
1662289,j.tca.2005.10.008,benzene,c1ccccc1,1275.5,1.91325
1662294,j.tca.2005.10.008,cyclohexane,C1CCCCC1,1231.0,1.8465
1662299,j.tca.2005.10.008,"1,2,3,4-tetrahydronaphthalene",C1CCc2ccccc2C1,1477.0,2.2155
1662304,j.tca.2005.10.008,trans-decalin,C1CC[C@@H]2CCCC[C@H]2C1,1404.0,2.106
1675531,j.tca.2008.06.004,cyclohexane,C1CCCCC1,1255.0,1.0
1675533,j.tca.2008.06.004,hexane,CCCCCC,1079.0,1.0
1675535,j.tca.2008.06.004,heptane,CCCCCCC,1088.0,1.0
1681356,j.tca.2009.03.014,ethanol,CCO,1112.0,1.0
1681358,j.tca.2009.03.014,1-propanol,CCCO,1188.2,1.0
1681360,j.tca.2009.03.014,2-propanol,CC(C)O,1135.9,1.0
1681362,j.tca.2009.03.014,1-butanol,CCCCO,1232.2,1.0
1683906,j.tca.2009.07.011,"1,3-dioxolane",C1COCO1,1339.0,0.2
1687832,j.tca.2010.03.012,tetrahydropyran,C1CCOCC1,1272.0,1.0
1687834,j.tca.2010.03.012,hexane,CCCCCC,1079.0,1.0
1687836,j.tca.2010.03.012,heptane,CCCCCCC,1088.0,1.0
1687838,j.tca.2010.03.012,cyclohexane,C1CCCCC1,1255.0,1.0
1687840,j.tca.2010.03.012,benzene,c1ccccc1,1298.0,1.0
1689256,j.tca.2010.04.025,tetrahydrofuran,C1CCOC1,1256.0,1.0
1689257,j.tca.2010.04.025,tetrahydrofuran,C1CCOC1,1212.0,1.0
1689258,j.tca.2010.04.025,tetrahydrofuran,C1CCOC1,1171.0,1.0
1694757,j.tca.2011.01.019,isopropyl ether,CC(C)OC(C)C,976.0,1.0
1694758,j.tca.2011.01.019,isopropyl ether,CC(C)OC(C)C,932.0,1.0
1694759,j.tca.2011.01.019,isopropyl ether,CC(C)OC(C)C,889.0,1.0
1694763,j.tca.2011.01.019,tetrahydrofuran,C1CCOC1,1254.0,1.0
1694764,j.tca.2011.01.019,tetrahydrofuran,C1CCOC1,1207.0,1.0
1694765,j.tca.2011.01.019,tetrahydrofuran,C1CCOC1,1165.0,1.0
1695690,j.tca.2011.02.004,isopropyl ether,CC(C)OC(C)C,976.0,1.0
1695691,j.tca.2011.02.004,isopropyl ether,CC(C)OC(C)C,932.0,1.0
1695692,j.tca.2011.02.004,isopropyl ether,CC(C)OC(C)C,889.0,1.0
1695696,j.tca.2011.02.004,tetrahydrofuran,C1CCOC1,1254.0,1.0
1695697,j.tca.2011.02.004,tetrahydrofuran,C1CCOC1,1207.0,1.0
1695698,j.tca.2011.02.004,tetrahydrofuran,C1CCOC1,1165.0,1.0
1698200,j.tca.2011.06.003,2-methyl-1-propanol,CC(C)CO,1188.8,0.01
1698203,j.tca.2011.06.003,2-propanol,CC(C)O,1140.4,0.01
1698206,j.tca.2011.06.003,1-butanol,CCCCO,1241.1,0.01
1698812,j.tca.2011.06.020,tetrahydropyran,C1CCOCC1,1269.88,1.0
1698813,j.tca.2011.06.020,tetrahydropyran,C1CCOCC1,1246.83,1.0
1698814,j.tca.2011.06.020,tetrahydropyran,C1CCOCC1,1224.47,1.0
1699220,j.tca.2011.07.005,isopropyl ether,CC(C)OC(C)C,976.0,1.0
1699221,j.tca.2011.07.005,isopropyl ether,CC(C)OC(C)C,932.0,1.0
1699222,j.tca.2011.07.005,isopropyl ether,CC(C)OC(C)C,889.0,1.0
1699226,j.tca.2011.07.005,tetrahydrofuran,C1CCOC1,1254.0,1.0
1699227,j.tca.2011.07.005,tetrahydrofuran,C1CCOC1,1207.0,1.0
1699228,j.tca.2011.07.005,tetrahydrofuran,C1CCOC1,1165.0,1.0
1699460,j.tca.2011.07.023,hexane,CCCCCC,1144.1,1.0
1699461,j.tca.2011.07.023,hexane,CCCCCC,1121.8,1.0
1699462,j.tca.2011.07.023,hexane,CCCCCC,1099.3,1.0
1699463,j.tca.2011.07.023,hexane,CCCCCC,1076.5,1.0
1699464,j.tca.2011.07.023,hexane,CCCCCC,1054.1,1.0
1699465,j.tca.2011.07.023,hexane,CCCCCC,1031.8,1.0
1699466,j.tca.2011.07.023,hexane,CCCCCC,1009.7,1.0
1699504,j.tca.2011.07.023,heptane,CCCCCCC,1195.8,1.0
1699505,j.tca.2011.07.023,heptane,CCCCCCC,1174.2,1.0
1699506,j.tca.2011.07.023,heptane,CCCCCCC,1152.7,1.0
1699507,j.tca.2011.07.023,heptane,CCCCCCC,1131.1,1.0
1699508,j.tca.2011.07.023,heptane,CCCCCCC,1109.7,1.0
1699509,j.tca.2011.07.023,heptane,CCCCCCC,1088.4,1.0
1699510,j.tca.2011.07.023,heptane,CCCCCCC,1067.2,1.0
1717080,j.tca.2012.08.011,cyclohexane,C1CCCCC1,1278.6,0.1
1717081,j.tca.2012.08.011,cyclohexane,C1CCCCC1,1253.9,0.1
1717082,j.tca.2012.08.011,cyclohexane,C1CCCCC1,1229.3,0.1
1717083,j.tca.2012.08.011,cyclohexane,C1CCCCC1,1205.1,0.1
1717084,j.tca.2012.08.011,cyclohexane,C1CCCCC1,1181.0,0.1
1717085,j.tca.2012.08.011,cyclohexane,C1CCCCC1,1157.3,0.1
1717086,j.tca.2012.08.011,cyclohexane,C1CCCCC1,1133.7,0.1
1717108,j.tca.2012.08.011,benzene,c1ccccc1,1322.7,0.1
1717109,j.tca.2012.08.011,benzene,c1ccccc1,1299.3,0.1
1717110,j.tca.2012.08.011,benzene,c1ccccc1,1276.0,0.1
1717111,j.tca.2012.08.011,benzene,c1ccccc1,1252.8,0.1
1717112,j.tca.2012.08.011,benzene,c1ccccc1,1229.8,0.1
1717113,j.tca.2012.08.011,benzene,c1ccccc1,1207.0,0.1
1717114,j.tca.2012.08.011,benzene,c1ccccc1,1184.5,0.1
1719512,j.tca.2012.10.017,water,O,1466.87,0.02
1719513,j.tca.2012.10.017,water,O,1497.13,0.02
1719514,j.tca.2012.10.017,water,O,1519.8,0.02
1719515,j.tca.2012.10.017,water,O,1536.42,0.02
1727634,j.tca.2013.05.015,ethanol,CCO,1149.0,1.0
1727635,j.tca.2013.05.015,ethanol,CCO,1128.0,1.0
1727636,j.tca.2013.05.015,ethanol,CCO,1098.0,1.0
1727637,j.tca.2013.05.015,ethanol,CCO,1086.0,1.0
1731657,j.tca.2013.08.002,water,O,1465.94,5.0
1731658,j.tca.2013.08.002,water,O,1482.38,5.0
1731659,j.tca.2013.08.002,water,O,1496.46,5.0
1731660,j.tca.2013.08.002,water,O,1509.18,5.0
1731661,j.tca.2013.08.002,water,O,1519.44,5.0
1731662,j.tca.2013.08.002,water,O,1528.92,5.0
1731663,j.tca.2013.08.002,water,O,1536.42,5.0
1733945,j.tca.2013.09.006,water,O,1513.49,1.0
1733946,j.tca.2013.09.006,water,O,1523.5,1.0
1733947,j.tca.2013.09.006,water,O,1532.17,1.0
1737542,j.tca.2013.12.015,water,O,1466.69,0.3
1737543,j.tca.2013.12.015,water,O,1482.47,0.3
1737544,j.tca.2013.12.015,water,O,1496.62,0.3
1737545,j.tca.2013.12.015,water,O,1508.98,0.3
1737546,j.tca.2013.12.015,water,O,1519.62,0.3
1738697,j.tca.2013.12.021,water,O,1483.54,0.2
1738698,j.tca.2013.12.021,water,O,1497.48,0.2
1738699,j.tca.2013.12.021,water,O,1509.86,0.2
1738700,j.tca.2013.12.021,water,O,1520.47,0.2
1738701,j.tca.2013.12.021,water,O,1529.53,0.2
1738702,j.tca.2013.12.021,water,O,1483.58,0.2
1738703,j.tca.2013.12.021,water,O,1497.58,0.2
1738704,j.tca.2013.12.021,water,O,1510.03,0.2
1738705,j.tca.2013.12.021,water,O,1520.65,0.2
1738706,j.tca.2013.12.021,water,O,1529.69,0.2
1742120,j.tca.2014.01.027,benzyl alcohol,OCc1ccccc1,1514.0,4.542
1742121,j.tca.2014.01.027,benzyl alcohol,OCc1ccccc1,1519.0,4.557
1742126,j.tca.2014.01.027,1-heptanol,CCCCCCCO,1277.0,3.831
1742127,j.tca.2014.01.027,1-heptanol,CCCCCCCO,1314.0,3.942
1742128,j.tca.2014.01.027,1-heptanol,CCCCCCCO,1279.0,3.837
1742133,j.tca.2014.01.027,1-octanol,CCCCCCCCO,1338.0,4.014
1742134,j.tca.2014.01.027,1-octanol,CCCCCCCCO,1335.0,4.005
1742135,j.tca.2014.01.027,1-octanol,CCCCCCCCO,1297.0,3.891
1742140,j.tca.2014.01.027,1-nonanol,CCCCCCCCCO,1356.0,4.068
1742141,j.tca.2014.01.027,1-nonanol,CCCCCCCCCO,1315.0,3.945
1747852,j.tca.2014.06.026,cyclohexyl alcohol,OC1CCCCC1,1443.2,0.28864
1747853,j.tca.2014.06.026,cyclohexyl alcohol,OC1CCCCC1,1419.6,0.28392
1747854,j.tca.2014.06.026,cyclohexyl alcohol,OC1CCCCC1,1395.2,0.27904
1747855,j.tca.2014.06.026,cyclohexyl alcohol,OC1CCCCC1,1370.8,0.27416
1748277,j.tca.2014.06.028,water,O,1463.12,0.5
1748278,j.tca.2014.06.028,water,O,1481.14,0.5
1748279,j.tca.2014.06.028,water,O,1495.85,0.5
1748280,j.tca.2014.06.028,water,O,1508.84,0.5
1748281,j.tca.2014.06.028,water,O,1519.14,0.5
1749462,j.tca.2014.06.031,ethanol,CCO,1142.8,0.5
1766293,j.tca.2015.08.013,furan,o1cccc1,1228.11,0.5
1766294,j.tca.2015.08.013,furan,o1cccc1,1216.2,0.5
1766295,j.tca.2015.08.013,furan,o1cccc1,1204.51,0.5
1766296,j.tca.2015.08.013,furan,o1cccc1,1192.75,0.5
1766297,j.tca.2015.08.013,furan,o1cccc1,1180.97,0.5
1766298,j.tca.2015.08.013,furan,o1cccc1,1169.2,0.5
1766299,j.tca.2015.08.013,furan,o1cccc1,1157.43,0.5
1766300,j.tca.2015.08.013,furan,o1cccc1,1145.28,0.5
1766301,j.tca.2015.08.013,furan,o1cccc1,1133.07,0.5
1766302,j.tca.2015.08.013,furan,o1cccc1,1120.87,0.5
1766303,j.tca.2015.08.013,furan,o1cccc1,1108.77,0.5
1766525,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1254.76,0.5
1766526,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1243.38,0.5
1766527,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1231.88,0.5
1766528,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1220.36,0.5
1766529,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1208.95,0.5
1766530,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1197.48,0.5
1766531,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1186.05,0.5
1766532,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1174.62,0.5
1766533,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1163.18,0.5
1766534,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1151.92,0.5
1766535,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1140.6,0.5
1766536,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1129.32,0.5
1766537,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1118.06,0.5
1766538,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1106.84,0.5
1766539,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1095.63,0.5
1766540,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1084.44,0.5
1766541,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1073.28,0.5
1766542,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1062.14,0.5
1766543,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1051.03,0.5
1766544,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1039.93,0.5
1766545,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1028.83,0.5
1766546,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1017.73,0.5
1766547,j.tca.2015.08.013,2-methylfuran,Cc1occc1,1006.66,0.5
1766548,j.tca.2015.08.013,2-methylfuran,Cc1occc1,995.68,0.5
1766549,j.tca.2015.08.013,2-methylfuran,Cc1occc1,984.65,0.5
1766823,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1281.91,0.5
1766824,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1271.09,0.5
1766825,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1260.16,0.5
1766826,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1249.19,0.5
1766827,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1238.27,0.5
1766828,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1227.55,0.5
1766829,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1216.5,0.5
1766830,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1206.29,0.5
1766831,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1194.86,0.5
1766832,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1185.03,0.5
1766833,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1173.33,0.5
1766834,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1163.77,0.5
1766835,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1151.93,0.5
1766836,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1142.5,0.5
1766837,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1130.68,0.5
1766838,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1121.24,0.5
1766839,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1109.54,0.5
1766840,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1099.98,0.5
1766841,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1088.51,0.5
1766842,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1078.72,0.5
1766843,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1067.58,0.5
1766844,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1057.45,0.5
1766845,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1046.92,0.5
1766846,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1036.19,0.5
1766847,j.tca.2015.08.013,"2,5-dimethylfuran",Cc1oc(C)cc1,1029.19,0.5
1784576,je501106d,hexane,CCCCCC,1080.0,17.28
1784577,je501106d,hexane,CCCCCC,1090.0,17.44
1784578,je501106d,hexane,CCCCCC,1102.0,17.632
1784579,je501106d,hexane,CCCCCC,1115.0,17.84
1784580,je501106d,hexane,CCCCCC,1129.0,18.064
1784581,je501106d,hexane,CCCCCC,1140.0,18.24
1784582,je501106d,hexane,CCCCCC,1027.0,16.432
1784583,je501106d,hexane,CCCCCC,1038.0,16.608
1784584,je501106d,hexane,CCCCCC,1049.0,16.784
1784585,je501106d,hexane,CCCCCC,1062.0,16.992
1784586,je501106d,hexane,CCCCCC,1077.0,17.232
1784587,je501106d,hexane,CCCCCC,1092.0,17.472
1784588,je501106d,hexane,CCCCCC,964.1,15.4256
1784589,je501106d,hexane,CCCCCC,975.9,15.6144
1784590,je501106d,hexane,CCCCCC,988.6,15.8176
1784591,je501106d,hexane,CCCCCC,1002.0,16.032
1784592,je501106d,hexane,CCCCCC,1017.0,16.272
1784593,je501106d,hexane,CCCCCC,1032.0,16.512
1784594,je501106d,hexane,CCCCCC,900.3,14.4048
1784595,je501106d,hexane,CCCCCC,913.8,14.6208
1784596,je501106d,hexane,CCCCCC,927.8,14.8448
1784597,je501106d,hexane,CCCCCC,942.3,15.0768
1784598,je501106d,hexane,CCCCCC,957.3,15.3168
1784599,je501106d,hexane,CCCCCC,972.8,15.5648
1784600,je501106d,hexane,CCCCCC,857.0,13.712
1784601,je501106d,hexane,CCCCCC,872.0,13.952
1784602,je501106d,hexane,CCCCCC,887.1,14.1936
1784603,je501106d,hexane,CCCCCC,902.5,14.44
1784604,je501106d,hexane,CCCCCC,918.1,14.6896
1784605,je501106d,hexane,CCCCCC,934.0,14.944
1784606,je501106d,hexane,CCCCCC,813.22,13.01152
1784607,je501106d,hexane,CCCCCC,829.9,13.2784
1784608,je501106d,hexane,CCCCCC,846.4,13.5424
1784609,je501106d,hexane,CCCCCC,862.9,13.8064
1784610,je501106d,hexane,CCCCCC,879.3,14.0688
1784611,je501106d,hexane,CCCCCC,895.7,14.3312
1784612,je501106d,hexane,CCCCCC,768.8,12.3008
1784613,je501106d,hexane,CCCCCC,787.4,12.5984
1784614,je501106d,hexane,CCCCCC,805.6,12.8896
1784615,je501106d,hexane,CCCCCC,823.4,13.1744
1784616,je501106d,hexane,CCCCCC,840.9,13.4544
1784617,je501106d,hexane,CCCCCC,857.9,13.7264
1784618,je501106d,hexane,CCCCCC,723.8,11.5808
1784619,je501106d,hexane,CCCCCC,744.7,11.9152
